Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,25.0,2836494.0,M D Bio Coals Private Limited,INR,1.0,25,2836652,KALINGA BIO FERTI-CHEM PRIVATE LIMITED,25-Feb-2025 02:37 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,26.0,2836652.0,KALINGA BIO FERTI-CHEM PRIVATE LIMITED,INR,1.0,26,2829129,KARNATAKA AGRO CHEMICALS,25-Feb-2025 12:21 PM,Rejected-Finance,Rejected,06-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,27.0,2837129.0,HAREKRISHNA RICE PROCESSING & EXPORTS,INR,1.0,27,2816381,KRISHI VIKAS SAHAKARI SAMITI LIMITED,25-Feb-2025 04:33 PM,Rejected-Technical,Rejected,23-Apr-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,28.0,2837156.0,MS GURU AGRO CHEM,INR,1.0,28,2800417,Land Marshal Chemical Industries,25-Feb-2025 04:05 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,29.0,2837791.0,DEWBORN AGRONUTRIENTS,INR,1.0,29,2825552,MAHABIR BAJRANG AGRO CHEMICAL PRIVATE LIMITED,24-Feb-2025 12:01 PM,Accepted-AOC,Rejected,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,2836494,M D Bio Coals Private Limited,25-Feb-2025 02:12 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,2837156,MS GURU AGRO CHEM,25-Feb-2025 12:28 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,2823010,M/S SAKTI BIO FERTILIZERS,25-Feb-2025 02:56 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,2831037,MULTIPLEX BIO-TECH PVT LTD,25-Feb-2025 01:34 PM,Accepted-AOC,Rejected,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,2810447,PARAMOUNT PESTICIDES LIMITED,24-Feb-2025 05:02 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,2810662,PARIJAT INDUSTRIES INDIA PRIVATE LIMITED,25-Feb-2025 04:01 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,2810981,PCI PEST CONTROL PRIVATE LIMITED,25-Feb-2025 02:03 AM,Rejected-Finance,Rejected,06-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,2828181,PHMS TECHNOCARE PRIVATE LIMITED,25-Feb-2025 02:34 PM,Rejected-Technical,Rejected,23-Apr-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,2836205,PRAKASH CHANDRA BISWAL,24-Feb-2025 07:45 PM,Rejected-Technical,Rejected,23-Apr-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,2810469,Rallis India Limited,25-Feb-2025 12:55 AM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,2829388,ROYAL CHEMICAL AND FERTILIZERS,25-Feb-2025 04:19 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,2837392,SAGA PESTICIDE PRIVATE LIMITED,25-Feb-2025 04:52 PM,Rejected-Technical,Rejected,23-Apr-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,2834804,SHRI GANESH ADHESIVE PRIVATE LIMITED,25-Feb-2025 05:00 PM,Rejected-Technical,Rejected,23-Apr-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,2827990,SHRI RAM SOLVENT EXTRACTIONS PVT LTD,25-Feb-2025 04:20 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,2830744,SRL & CO,25-Feb-2025 11:32 AM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,45,2837594,Starwood Tech Solutions,25-Feb-2025 04:28 PM,Rejected-Finance,Rejected,06-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,46,2835534,SUPER CROP SAFE LIMITED,25-Feb-2025 03:33 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,47,2811087,Total Agri Care Concern Private Limited,24-Feb-2025 05:13 PM,Rejected-Finance,Rejecetd,06-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,48,2802195,TRIMBEKSHWAR AGRO INDUSTRIES PVT LTD.,24-Feb-2025 07:39 PM,Rejected-Technical,Rejected,23-Apr-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,49,2825416,TROPICAL AGROSYSTEM (INDIA) PVT. LTD.,21-Feb-2025 03:37 PM,Accepted-AOC,Accepted,16-Jul-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,50,2798747,ULTIMA SEARCH,25-Feb-2025 01:53 AM,Rejected-Finance,Rejected,06-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,51,2836230,UMASANKAR SABUJ DUNIA LIMITED,25-Feb-2025 02:16 PM,Rejected-Finance,Rejected,06-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,52,2837639,UNIVERSAL AGRO CHEMICAL INDUSTRIES,25-Nov-2025 08:37 PM,Rejected-Finance,Rejected,06-Jun-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
