TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
KOTKHAI,02-033-00038,0.4235718475073313,144.438,13.5229,2024_03
KOTLI,02-027-00026,0.2570862903225806,31.8787,5.5853,2024_03
KRISHANGARH,02-031-00061,0.1243612903225806,19.276,2.159,2024_03
KULLU,02-026-00014,0.7616312316715542,519.4324999999999,81.2522,2024_03
KUMHARSAIN,02-033-00039,0.245784229390681,68.5738,4.5022,2024_03
KUPVI,02-033-00040,0.5168412903225806,80.1104,14.1347,2024_03
LAD BHAROL,02-027-00027,0.6882161290322582,64.0041,8.4641,2024_03
LAHAUL,02-025-00017,1.4225557568238212,11465.7994,93.0103,2024_03
MANALI,02-026-00015,3.837238598442714,3449.6775,94.379,2024_03
MORANG,02-034-01704,0.1978551861042183,398.6782,12.3067,2024_03
MULTHAN,02-024-02125,0.3720015280135823,438.2178,15.0652,2024_03
NADAUN,02-028-02859,0.1253497695852534,27.2009,3.0079,2024_03
NAGROTA BAGWAN,02-024-02126,0.7494709677419354,92.9344,30.0623,2024_03
NAHAN,02-032-00050,0.4912352357320099,197.9678,28.2962,2024_03
NAINA DEVI,02-030-02109,0.2227419354838709,55.24,3.8988,2024_03
NALAGARH,02-031-00062,0.150154094292804,60.5121,4.0101,2024_03
NAMHOL,02-030-02108,0.3298123655913978,61.3451,4.7776,2024_03
NANKHARI,02-033-00041,0.3797135483870967,58.8556,13.3925,2024_03
NERMAND,02-026-00016,1.0569308467741936,524.2377,45.6041,2024_03
NERUA,02-033-00042,0.979786559139785,364.4806,42.0172,2024_03
NICHAR,02-034-00010,0.2154470046082949,280.512,43.4136,2024_03
NIHRI,02-027-00028,0.1536978494623656,42.8817,1.9254,2024_03
NOHRA,02-032-00051,0.4934027649769585,107.0684,16.6895,2024_03
NURPUR,02-024-02127,0.2634996774193548,163.3698,6.2605,2024_03
PACHHAD,02-032-00052,0.6191047311827956,287.88370000000003,24.7356,2024_03
PADHAR,02-027-00029,0.3109827188940092,134.9665,5.6934,2024_03
PALAMPUR,02-024-02128,0.2394163187855787,126.1724,5.9773,2024_03
PANGI,02-023-00006,0.4159551724137931,747.8874000000001,25.167,2024_03
PAONTA SAHIB,02-032-01637,0.4431599462365591,329.711,14.2819,2024_03
POOH,02-034-01705,0.1951442396313363,296.42409999999995,3.6088,2024_03
RAJGARH,02-032-00053,0.679447926267281,147.4402,20.8016,2024_03
RAKKAR,02-024-02129,0.0841075268817204,7.822,1.2827,2024_03
RAMPUR,02-033-00043,0.968033137829912,990.2979,45.9579,2024_03
RAMSHAHR,02-031-00063,0.2042774193548387,44.3282,3.5636,2024_03
RENUKA,02-032-00055,0.4110609677419354,127.4289,9.4965,2024_03
ROHRU,02-033-00044,0.4331041935483871,134.2623,14.2702,2024_03
RONHAT,02-032-03318,0.6148653225806452,152.4866,16.8291,2024_03
SAINJ,02-026-00017,0.1996548387096774,179.4897,6.0351,2024_03
SALUNI,02-023-00007,0.0712280135823429,41.953300000000006,1.6935,2024_03
SANDHOL,02-027-00030,,0.0,,2024_03
SANGLA,02-034-01706,0.3366616359447004,584.4446,16.1375,2024_03
SARKAGHAT,02-027-00031,0.2559221198156682,55.5351,5.8649,2024_03
SEONI,02-033-00046,0.1031548387096774,31.978,2.2049,2024_03
SHAHPUR,02-024-02130,1.1253459677419353,279.08579999999995,25.7503,2024_03
SHALAI,02-032-00056,0.5798167741935484,179.7432,17.7527,2024_03
SHIMLA,02-033-00045,0.4025394265232974,224.617,12.6228,2024_03
SIHUNTA,02-023-00008,0.5873888563049853,200.2996,25.8934,2024_03
SOLAN,02-031-00064,0.2967032258064516,73.58239999999999,18.3463,2024_03
SPITI,02-025-02401,0.6333777777777778,5478.0844,32.5497,2024_03
SUNDAR NAGAR,02-027-00032,0.1477266129032258,54.9543,3.5442,2024_03
THEOG,02-033-00047,0.5424441532258064,269.0523,17.2648,2024_03
THUNAG,02-027-00033,0.1496671554252199,51.0365,5.9576,2024_03
THURAL,02-024-02131,0.3423258064516129,31.8363,7.7406,2024_03
TIRA SUJANPUR,02-028-02860,0.2952217741935484,73.215,11.1096,2024_03
UNA,02-029-00069,0.2994903225806451,64.98939999999999,5.0276,2024_03
AMB,02-029-00065,0.0965333333333333,37.648,1.3124,2024_04
ANI,02-026-00011,0.4800366666666666,172.8132,19.2265,2024_04
ARKI,02-031-00057,0.1308769047619047,54.9683,1.1678,2024_04
AUT,02-027-00018,0.1527511111111111,27.4952,1.5485,2024_04
BADDI,02-031-00058,0.075662,22.6986,0.5778,2024_04
BAIJNATH,02-024-02110,4.658144444444445,1676.932,247.2375,2024_04
BALDWARA,02-027-00019,0.0588033333333333,3.5282,0.3778,2024_04
BALH,02-027-00020,0.7822225925925926,211.2001,98.3567,2024_04
BALI CHOWKI,02-027-03430,0.3113652380952381,196.1601,97.1544,2024_04
BAMSAN,02-028-01431,2.8794658333333336,345.5359,112.9355,2024_04
BANGANA,02-029-00066,0.08104,41.3304,1.4103,2024_04
BANJAR,02-026-00012,0.1424261666666666,85.45570000000001,13.5601,2024_04
BAROH,02-024-02111,0.0692493333333333,10.3874,0.2844,2024_04
BARSAR,02-028-02854,0.0412494444444444,7.424900000000001,0.4738,2024_04
BHARARI,02-030-02104,0.0720173333333333,10.8026,0.4131,2024_04
BHATTIYAT,02-023-00001,0.0379396296296296,10.2437,0.4667,2024_04
BHORANJ,02-028-02855,3.6434225,437.2107,106.9864,2024_04
BHUNTAR,02-026-00013,0.2121832921810699,515.6054,22.3035,2024_04
BILASPUR,02-030-02105,0.06591,9.8865,0.4752,2024_04
BRAHMAUR,02-023-00002,0.2020053645833333,387.8503,10.085,2024_04
CHACHYOT,02-027-00022,0.1131533333333333,33.946,1.2447,2024_04
CHAMBA,02-023-00003,0.2416021929824561,275.42650000000003,8.7914,2024_04
CHAUPAL,02-033-00034,0.2494596969696969,82.3217,1.5616,2024_04
CHAURAH,02-023-00004,0.3688124637681159,508.9612,4.6654,2024_04
CHIRGAON,02-033-00035,0.0623446666666666,46.7585,0.5594,2024_04
DADA SIBA,02-024-02112,0.0834233333333333,12.5135,0.8636,2024_04
DADAHU,02-032-00048,0.158316,23.7474,1.3782,2024_04
DALHOUSIE,02-023-00005,0.0758238888888888,13.6483,1.1097,2024_04
DERA GOPIPUR,02-024-02113,0.0931887301587301,58.7089,1.2894,2024_04
DHARAMPUR,02-027-00023,3.5919799999999995,754.3158,111.981,2024_04
DHARMSHALA,02-024-02114,0.3916227777777778,140.9842,22.6189,2024_04
DHATWAL,02-028-02856,0.0304183333333333,3.6502,0.2684,2024_04
DHIRA,02-024-02115,0.0975533333333333,11.7064,0.5779,2024_04
DODRA KWAR,02-033-00036,0.1044425641025641,40.7326,1.2754,2024_04
FATEHPUR,02-024-02116,0.055494074074074,14.9834,0.8909,2024_04
GALORE,02-028-02857,0.0374233333333333,2.2454,0.3439,2024_04
GHANARI,02-029-00067,0.086068,25.8204,1.1426,2024_04
GHUMARWIN,02-030-02106,0.0432091666666666,10.3702,0.3991,2024_04
HAMIRPUR,02-028-02858,0.0865719047619047,18.1801,0.9269,2024_04
HANGRANG,02-034-01703,0.0758317543859649,43.2241,1.3701,2024_04
HARCHAKIAN,02-024-02117,0.577565,34.6539,20.7721,2024_04
HAROLI,02-029-00068,0.0596884848484848,19.6972,0.3843,2024_04
INDORA,02-024-02118,0.0818768888888888,36.8446,0.8913,2024_04
JAISINGHPUR,02-024-02119,2.226479444444444,400.7663,247.0304,2024_04
JASWAN  KOTLA,02-024-02120,0.0993741666666666,11.9249,1.0009,2024_04
JAWALAMUKHI,02-024-02121,0.1001511111111111,18.0272,1.3011,2024_04
JAWALI,02-024-02122,0.2207075,79.4547,15.7172,2024_04
JHANDUTA,02-030-02107,0.0629713333333333,28.3371,0.4842,2024_04
JOGINDAR NAGAR,02-027-00024,5.924744722222223,2132.9081,227.7908,2024_04
JUBBAL,02-033-00037,0.12033,43.3188,1.0985,2024_04
KALPA,02-034-00009,0.1711428888888889,77.01429999999999,2.2734,2024_04
KAMRAU,02-032-00049,0.2651242857142857,55.6761,1.4562,2024_04
KANDAGHAT,02-031-00059,0.1890756666666666,56.7227,1.8644,2024_04
KANGRA,02-024-02123,0.3926119047619048,82.4485,19.1401,2024_04
KARSOG,02-027-00025,0.1223184126984127,77.06060000000001,0.6884,2024_04
KASAULI,02-031-00060,0.0867390476190476,18.2152,0.6066,2024_04
KHUNDIAN,02-024-02124,0.0879688888888888,15.8344,1.3024,2024_04
KOTKHAI,02-033-00038,0.2695166666666667,88.9405,2.0979,2024_04
KOTLI,02-027-00026,2.502533333333333,300.30400000000003,96.9524,2024_04
KRISHANGARH,02-031-00061,0.141898,21.2847,1.0099,2024_04
KULLU,02-026-00014,0.3296536363636363,217.5714,17.9063,2024_04
KUMHARSAIN,02-033-00039,0.2298037037037037,62.047,1.9234,2024_04
KUPVI,02-033-00040,0.3239,48.585,2.4153,2024_04
LAD BHAROL,02-027-00027,8.100222222222222,729.02,240.9539,2024_04
LAHAUL,02-025-00017,0.3117182435897436,2431.4023,37.0097,2024_04
MANALI,02-026-00015,0.6093375862068966,530.1237,49.0812,2024_04
MORANG,02-034-01704,0.0887083076923076,172.9812,2.2651,2024_04
MULTHAN,02-024-02125,0.8504491228070175,969.512,225.4899,2024_04
NADAUN,02-028-02859,0.1000209523809523,21.0044,1.3299,2024_04
NAGROTA BAGWAN,02-024-02126,0.3335375,40.0245,17.6392,2024_04
NAHAN,02-032-00050,0.0801597435897435,31.2623,0.6262,2024_04
NAINA DEVI,02-030-02109,0.0701266666666666,16.8304,0.5035,2024_04
NALAGARH,02-031-00062,0.0765364102564102,29.8492,0.7243,2024_04
NAMHOL,02-030-02108,0.1147272222222222,20.6509,0.6777,2024_04
NANKHARI,02-033-00041,0.1915413333333333,28.7312,1.9136,2024_04
NERMAND,02-026-00016,0.4754497916666667,228.2159,18.8067,2024_04
NERUA,02-033-00042,0.1821172222222222,65.5622,1.4019,2024_04
NICHAR,02-034-00010,0.1196312698412698,150.7354,1.3204,2024_04
NIHRI,02-027-00028,0.0856696296296296,23.1308,0.5626,2024_04
NOHRA,02-032-00051,0.2137961904761904,44.8972,1.4673,2024_04
NURPUR,02-024-02127,0.1534206666666666,92.0524,2.4133,2024_04
PACHHAD,02-032-00052,0.1214117777777777,54.6353,0.9062,2024_04
PADHAR,02-027-00029,2.2776892857142856,956.6295,222.245,2024_04
PALAMPUR,02-024-02128,0.115176862745098,58.7402,1.1343,2024_04
PANGI,02-023-00006,0.2437975287356321,424.2077,10.0249,2024_04
PAONTA SAHIB,02-032-01637,0.1915372222222222,137.9068,1.9998,2024_04
POOH,02-034-01705,0.0924004761904761,135.8287,1.2881,2024_04
RAJGARH,02-032-00053,0.1327547619047619,27.8785,0.7719,2024_04
RAKKAR,02-024-02129,0.1099088888888888,9.8918,1.3335,2024_04
RAMPUR,02-033-00043,0.1368578787878788,135.4893,1.6115,2024_04
RAMSHAHR,02-031-00063,0.0820128571428571,17.2227,0.5231,2024_04
RENUKA,02-032-00055,0.242073,72.6219,1.4694,2024_04
ROHRU,02-033-00044,0.0957113333333333,28.7134,1.1394,2024_04
RONHAT,02-032-03318,0.289355,69.4452,2.7344,2024_04
SAINJ,02-026-00017,0.111493908045977,96.9997,0.9769,2024_04
SALUNI,02-023-00007,0.1337212280701754,76.2211,2.1042,2024_04
SANDHOL,02-027-00030,,0.0,,2024_04
SANGLA,02-034-01706,0.1601668452380952,269.0803,2.4431,2024_04
SARKAGHAT,02-027-00031,3.458389523809524,726.2618,107.7456,2024_04
SEONI,02-033-00046,0.1376066666666666,41.282,0.7148,2024_04
SHAHPUR,02-024-02130,0.3800654166666667,91.2157,14.7808,2024_04
SHALAI,02-032-00056,0.2960906666666666,88.8272,1.4289,2024_04
SHIMLA,02-033-00045,0.2261025925925926,122.0954,2.611,2024_04
SIHUNTA,02-023-00008,0.1792821212121212,59.1631,11.2268,2024_04
SOLAN,02-031-00064,0.1271054166666666,30.5053,1.9027,2024_04
SPITI,02-025-02401,0.1123172162485065,940.0951,2.5652,2024_04
SUNDAR NAGAR,02-027-00032,0.0634227777777777,22.8322,0.5357,2024_04
THEOG,02-033-00047,0.297239375,142.6749,2.5473,2024_04
THUNAG,02-027-00033,0.0920248484848484,30.3682,0.8107,2024_04
THURAL,02-024-02131,0.1511877777777777,13.6069,1.1855,2024_04
TIRA SUJANPUR,02-028-02860,0.6430608333333333,154.3346,122.0637,2024_04
UNA,02-029-00069,0.0789904761904762,16.588,0.5382,2024_04
AMB,02-029-00065,0.0149528535980148,6.026,1.1195,2024_05
ANI,02-026-00011,0.0236768817204301,8.8078,1.3048,2024_05
ARKI,02-031-00057,0.0100917050691244,4.3798,0.5581,2024_05
AUT,02-027-00018,0.0389032258064516,7.236,0.681,2024_05
BADDI,02-031-00058,0.0097406451612903,3.0196,0.3271,2024_05
BAIJNATH,02-024-02110,0.2745045698924731,102.1157,11.2948,2024_05
BALDWARA,02-027-00019,0.0037016129032258,0.2295,0.0403,2024_05
BALH,02-027-00020,0.0236630824372759,6.602,1.2708,2024_05
BALI CHOWKI,02-027-03430,0.0245208909370199,15.9631,0.63,2024_05
BAMSAN,02-028-01431,0.069275,8.5901,1.0822,2024_05
BANGANA,02-029-00066,0.0179734345351043,9.472,1.1792,2024_05
BANJAR,02-026-00012,0.0168875806451612,10.4703,0.3462,2024_05
BAROH,02-024-02111,0.0041606451612903,0.6448999999999999,0.0582,2024_05
BARSAR,02-028-02854,0.000166129032258,0.0309,0.0055,2024_05
BHARARI,02-030-02104,0.0054767741935483,0.8489,0.0678,2024_05
BHATTIYAT,02-023-00001,0.0014903225806451,0.4158,0.0337,2024_05
BHORANJ,02-028-02855,0.0729419354838709,9.0448,0.9077,2024_05
BHUNTAR,02-026-00013,0.0849577857427319,213.329,1.4159,2024_05
BILASPUR,02-030-02105,0.0031787096774193,0.4926999999999999,0.1044,2024_05
BRAHMAUR,02-023-00002,0.0728707661290322,144.5756,1.6413,2024_05
CHACHYOT,02-027-00022,0.038444193548387,11.9177,1.1973,2024_05
CHAMBA,02-023-00003,0.0401233446519524,47.2653,2.0489,2024_05
CHAUPAL,02-033-00034,0.0438958944281524,14.9685,3.1823,2024_05
CHAURAH,02-023-00004,0.0868679523141655,123.8737,2.3913,2024_05
CHIRGAON,02-033-00035,0.0077398709677419,5.9984,0.5175,2024_05
DADA SIBA,02-024-02112,0.0110419354838709,1.7115,0.5416,2024_05
DADAHU,02-032-00048,0.0524645161290322,8.132,2.7639,2024_05
DALHOUSIE,02-023-00005,0.0184924731182795,3.4396,1.3145,2024_05
DERA GOPIPUR,02-024-02113,0.0078861751152073,5.1339,0.2929,2024_05
DHARAMPUR,02-027-00023,0.0769032258064516,16.688000000000002,1.2271,2024_05
DHARMSHALA,02-024-02114,0.0460118279569892,17.116400000000002,3.0448,2024_05
DHATWAL,02-028-02856,0.0001354838709677,0.0168,0.0034,2024_05
DHIRA,02-024-02115,0.0070298387096774,0.8717,0.1914,2024_05
DODRA KWAR,02-033-00036,0.0154761786600496,6.2369,0.3418,2024_05
FATEHPUR,02-024-02116,0.0121573476702508,3.3919,0.4682,2024_05
GALORE,02-028-02857,0.0144919354838709,0.8985000000000001,0.3139,2024_05
GHANARI,02-029-00067,0.0243306451612903,7.542499999999999,1.9135,2024_05
GHUMARWIN,02-030-02106,0.0028971774193548,0.7184999999999999,0.0599,2024_05
HAMIRPUR,02-028-02858,0.033763594470046,7.3267,0.8763,2024_05
HANGRANG,02-034-01703,0.0111434634974533,6.5635,0.1212,2024_05
HARCHAKIAN,02-024-02117,0.0711612903225806,4.412,2.3401,2024_05
HAROLI,02-029-00068,0.0256090909090909,8.732700000000001,1.366,2024_05
INDORA,02-024-02118,0.0194619354838709,9.0498,0.6127,2024_05
JAISINGHPUR,02-024-02119,0.1050903225806451,19.5468,6.2902,2024_05
JASWAN  KOTLA,02-024-02120,0.0178846774193548,2.2177,0.6096,2024_05
JAWALAMUKHI,02-024-02121,0.0097849462365591,1.82,0.2269,2024_05
JAWALI,02-024-02122,0.0204005376344086,7.589,1.953,2024_05
JHANDUTA,02-030-02107,0.0039959139784946,1.8581,0.3454,2024_05
JOGINDAR NAGAR,02-027-00024,0.1983873655913978,73.80010000000001,5.9492,2024_05
JUBBAL,02-033-00037,0.0137432795698924,5.1125,0.6961,2024_05
KALPA,02-034-00009,0.0206851612903225,9.6186,0.3248,2024_05
KAMRAU,02-032-00049,0.0181285714285714,3.9339,0.4529,2024_05
KANDAGHAT,02-031-00059,0.029268064516129,9.0731,0.7152,2024_05
KANGRA,02-024-02123,0.056805529953917,12.3268,2.8317,2024_05
KARSOG,02-027-00025,0.0060122887864823,3.914,0.1109,2024_05
KASAULI,02-031-00060,0.0058096774193548,1.2607000000000002,0.3576,2024_05
KHUNDIAN,02-024-02124,0.0161489247311827,3.0037,0.7645,2024_05
KOTKHAI,02-033-00038,0.0677087976539589,23.0887,1.8648,2024_05
KOTLI,02-027-00026,0.0459072580645161,5.6925,0.8579,2024_05
KRISHANGARH,02-031-00061,0.0195612903225806,3.032,0.5309,2024_05
KULLU,02-026-00014,0.0497299120234604,33.9158,1.5355,2024_05
KUMHARSAIN,02-033-00039,0.0554594982078853,15.4732,1.8546,2024_05
KUPVI,02-033-00040,0.0883516129032258,13.6945,3.961,2024_05
LAD BHAROL,02-027-00027,0.3594516129032258,33.429,5.8092,2024_05
LAHAUL,02-025-00017,0.0638741563275434,514.8257,1.7374,2024_05
MANALI,02-026-00015,0.101553170189099,91.2963,4.1305,2024_05
MORANG,02-034-01704,0.0272095781637717,54.8273,0.8007,2024_05
MULTHAN,02-024-02125,0.1242821731748726,146.4044,4.8202,2024_05
NADAUN,02-028-02859,0.0215608294930875,4.6787,0.7804,2024_05
NAGROTA BAGWAN,02-024-02126,0.0494306451612903,6.1294,2.0746,2024_05
NAHAN,02-032-00050,0.0183528535980148,7.396199999999999,1.0189,2024_05
NAINA DEVI,02-030-02109,0.0098112903225806,2.4332,0.4282,2024_05
NALAGARH,02-031-00062,0.0064290322580645,2.5909,0.3067,2024_05
NAMHOL,02-030-02108,0.0066172043010752,1.2308,0.1862,2024_05
NANKHARI,02-033-00041,0.04806,7.449299999999999,1.8548,2024_05
NERMAND,02-026-00016,0.0296907258064516,14.7266,1.2706,2024_05
NERUA,02-033-00042,0.0204806451612903,7.6188,0.4861,2024_05
NICHAR,02-034-00010,0.032324039938556,42.0859,0.6286,2024_05
NIHRI,02-027-00028,0.0281856630824372,7.863799999999999,1.2313,2024_05
NOHRA,02-032-00051,0.0821677419354838,17.8304,3.1194,2024_05
NURPUR,02-024-02127,0.014828064516129,9.1934,1.0012,2024_05
PACHHAD,02-032-00052,0.0518513978494623,24.1109,1.385,2024_05
PADHAR,02-027-00029,0.0935152073732718,40.5856,6.7301,2024_05
PALAMPUR,02-024-02128,0.0185728652751423,9.7879,0.5727,2024_05
PANGI,02-023-00006,0.0594139599555061,106.8263,2.4096,2024_05
PAONTA SAHIB,02-032-01637,0.0043006720430107,3.1997,0.4167,2024_05
POOH,02-034-01705,0.0127915075707702,19.430300000000003,0.4102,2024_05
RAJGARH,02-032-00053,0.0613119815668202,13.3047,1.1672,2024_05
RAKKAR,02-024-02129,0.0112,1.0416,0.233,2024_05
RAMPUR,02-033-00043,0.0213854349951124,21.8773,1.2112,2024_05
RAMSHAHR,02-031-00063,0.0062502304147465,1.3563,0.3064,2024_05
RENUKA,02-032-00055,0.086838064516129,26.9198,2.6642,2024_05
ROHRU,02-033-00044,0.0101887096774193,3.1585,0.6796,2024_05
RONHAT,02-032-03318,0.0647,16.0456,2.9975,2024_05
SAINJ,02-026-00017,0.0502705228031145,45.1932,0.7409,2024_05
SALUNI,02-023-00007,0.0290453310696095,17.1077,1.066,2024_05
SANDHOL,02-027-00030,,0.0,,2024_05
SANGLA,02-034-01706,0.0676017857142857,117.3567,1.0247,2024_05
SARKAGHAT,02-027-00031,0.0574981566820276,12.4771,0.9156,2024_05
SEONI,02-033-00046,0.0068258064516129,2.116,0.1645,2024_05
SHAHPUR,02-024-02130,0.0396471774193548,9.8325,1.6483,2024_05
SHALAI,02-032-00056,0.0396674193548387,12.2969,2.5563,2024_05
SHIMLA,02-033-00045,0.0319387096774193,17.8218,1.0142,2024_05
SIHUNTA,02-023-00008,0.0149627565982404,5.1023,1.269,2024_05
SOLAN,02-031-00064,0.0266459677419354,6.6082,0.9726,2024_05
SPITI,02-025-02401,0.0281187882992253,243.1994,1.179,2024_05
SUNDAR NAGAR,02-027-00032,0.0239298387096774,8.901900000000001,1.1885,2024_05
THEOG,02-033-00047,0.0458221774193548,22.7278,1.7011,2024_05
THUNAG,02-027-00033,0.0110627565982404,3.7724,0.646,2024_05
THURAL,02-024-02131,0.0266,2.4738,1.1825,2024_05
TIRA SUJANPUR,02-028-02860,0.0576092741935483,14.2871,1.4422,2024_05
UNA,02-029-00069,0.0381894009216589,8.287099999999999,1.6496,2024_05
AMB,02-029-00065,0.1144129032258064,46.1084,4.2199,2024_06
ANI,02-026-00011,0.1327876344086021,49.397,7.8702,2024_06
ARKI,02-031-00057,0.6634815668202766,287.951,22.8478,2024_06
AUT,02-027-00018,0.0786430107526881,14.6276,3.7713,2024_06
BADDI,02-031-00058,0.1463458064516129,45.3672,14.4127,2024_06
BAIJNATH,02-024-02110,0.3706478494623655,137.881,10.5244,2024_06
BALDWARA,02-027-00019,0.0941451612903225,5.837000000000001,1.7541000000000002,2024_06
BALH,02-027-00020,0.1573856630824373,43.9106,5.936100000000001,2024_06
BALI CHOWKI,02-027-03430,0.1651333333333333,107.5018,4.8948,2024_06
BAMSAN,02-028-01431,0.3182112903225806,39.4582,6.989699999999999,2024_06
BANGANA,02-029-00066,0.0889525616698292,46.878,3.770000000000001,2024_06
BANJAR,02-026-00012,0.0574135483870967,35.5964,2.5548,2024_06
BAROH,02-024-02111,0.0378529032258064,5.8672,0.6507999999999998,2024_06
BARSAR,02-028-02854,0.1225387096774193,22.7922,3.6735,2024_06
BHARARI,02-030-02104,0.1222941935483871,18.9556,1.9495,2024_06
BHATTIYAT,02-023-00001,0.0239799283154121,6.6904,0.7352000000000001,2024_06
BHORANJ,02-028-02855,0.4093645161290323,50.7612,6.417,2024_06
BHUNTAR,02-026-00013,0.1368961369972122,343.7462,4.3447,2024_06
BILASPUR,02-030-02105,0.0242838709677419,3.7639999999999993,0.5336,2024_06
BRAHMAUR,02-023-00002,0.282336189516129,560.155,11.7563,2024_06
CHACHYOT,02-027-00022,0.2304174193548387,71.4294,5.8115,2024_06
CHAMBA,02-023-00003,0.2027915110356536,238.8884,4.252599999999999,2024_06
CHAUPAL,02-033-00034,0.4364093841642228,148.81560000000002,10.6909,2024_06
CHAURAH,02-023-00004,0.1910784011220196,272.4778,4.7441,2024_06
CHIRGAON,02-033-00035,0.0572596129032258,44.3762,2.6111,2024_06
DADA SIBA,02-024-02112,0.0737316129032258,11.4284,3.7599,2024_06
DADAHU,02-032-00048,0.3960851612903225,61.3932,9.5047,2024_06
DALHOUSIE,02-023-00005,0.0480365591397849,8.9348,1.4286,2024_06
DERA GOPIPUR,02-024-02113,0.0412835637480798,26.8756,1.1666,2024_06
DHARAMPUR,02-027-00023,0.4206433179723502,91.2796,8.769900000000002,2024_06
DHARMSHALA,02-024-02114,0.1427736559139785,53.1118,9.3304,2024_06
DHATWAL,02-028-02856,0.0895532258064516,11.1046,2.0911,2024_06
DHIRA,02-024-02115,0.1682822580645161,20.867000000000004,3.418300000000001,2024_06
DODRA KWAR,02-033-00036,0.1073409429280397,43.2584,3.7448,2024_06
FATEHPUR,02-024-02116,0.056168458781362,15.671,2.0027,2024_06
GALORE,02-028-02857,0.0097193548387096,0.6026,0.1513,2024_06
GHANARI,02-029-00067,0.2099277419354838,65.0776,4.7613,2024_06
GHUMARWIN,02-030-02106,0.0662120967741935,16.4206,1.8705,2024_06
HAMIRPUR,02-028-02858,0.0234894009216589,5.0972,0.444,2024_06
HANGRANG,02-034-01703,0.0364546689303904,21.4718,0.6869000000000001,2024_06
HARCHAKIAN,02-024-02117,0.1422612903225806,8.8202,3.651,2024_06
HAROLI,02-029-00068,0.061349560117302,20.9202,1.4266,2024_06
INDORA,02-024-02118,0.0673763440860215,31.33,1.5596,2024_06
JAISINGHPUR,02-024-02119,0.3765924731182795,70.0462,10.142699999999998,2024_06
JASWAN  KOTLA,02-024-02120,0.1417338709677419,17.575,4.0378,2024_06
JAWALAMUKHI,02-024-02121,0.0700086021505376,13.0216,1.2511,2024_06
JAWALI,02-024-02122,0.0928983870967742,34.5582,2.9667,2024_06
JHANDUTA,02-030-02107,0.0713075268817204,33.158,3.6141000000000014,2024_06
JOGINDAR NAGAR,02-027-00024,0.443405376344086,164.9468,10.1356,2024_06
JUBBAL,02-033-00037,0.200866129032258,74.7222,5.652999999999999,2024_06
KALPA,02-034-00009,0.0574081720430107,26.6948,1.4922,2024_06
KAMRAU,02-032-00049,1.1810552995391703,256.289,26.4439,2024_06
KANDAGHAT,02-031-00059,0.8297980645161291,257.23740000000004,22.5991,2024_06
KANGRA,02-024-02123,0.1219023041474654,26.4528,4.147899999999999,2024_06
KARSOG,02-027-00025,0.4375837173579108,284.867,8.718399999999999,2024_06
KASAULI,02-031-00060,0.2667299539170507,57.8804,15.0626,2024_06
KHUNDIAN,02-024-02124,0.0423537634408602,7.877800000000001,1.0273,2024_06
KOTKHAI,02-033-00038,0.5523970674486803,188.3674,11.1817,2024_06
KOTLI,02-027-00026,0.2669338709677419,33.0998,6.061999999999999,2024_06
KRISHANGARH,02-031-00061,0.7412451612903226,114.893,20.5321,2024_06
KULLU,02-026-00014,0.0676337243401759,46.1262,2.0924,2024_06
KUMHARSAIN,02-033-00039,0.5503025089605735,153.5344,10.9823,2024_06
KUPVI,02-033-00040,1.1229832258064516,174.0624,27.3615,2024_06
LAD BHAROL,02-027-00027,0.5753741935483871,53.5098,9.1496,2024_06
LAHAUL,02-025-00017,0.1386140198511166,1117.229,5.155499999999999,2024_06
MANALI,02-026-00015,0.1297779755283648,116.6704,3.2464,2024_06
MORANG,02-034-01704,0.1117905707196029,225.258,9.4219,2024_06
MULTHAN,02-024-02125,0.1486730050933786,175.1368,4.948,2024_06
NADAUN,02-028-02859,0.0544451612903225,11.8146,1.2523,2024_06
NAGROTA BAGWAN,02-024-02126,0.2811338709677419,34.8606,12.8113,2024_06
NAHAN,02-032-00050,0.1867846153846153,75.2742,6.046,2024_06
NAINA DEVI,02-030-02109,0.0344798387096774,8.551,0.5636,2024_06
NALAGARH,02-031-00062,0.0446476426799007,17.993,1.1173,2024_06
NAMHOL,02-030-02108,0.0529655913978494,9.8516,0.9722,2024_06
NANKHARI,02-033-00041,0.3705716129032257,57.4386,10.9756,2024_06
NERMAND,02-026-00016,0.1742604838709677,86.4332,7.7189999999999985,2024_06
NERUA,02-033-00042,0.6653489247311828,247.5098,23.9138,2024_06
NICHAR,02-034-00010,0.1810709677419354,235.7544,7.2211,2024_06
NIHRI,02-027-00028,0.3976078853046595,110.9326,6.8674,2024_06
NOHRA,02-032-00051,0.5329889400921659,115.6586,10.199100000000003,2024_06
NURPUR,02-024-02127,0.0870396774193548,53.96459999999999,2.396,2024_06
PACHHAD,02-032-00052,0.3534184946236559,164.33960000000002,8.326600000000001,2024_06
PADHAR,02-027-00029,0.2253198156682027,97.7888,6.8656,2024_06
PALAMPUR,02-024-02128,0.2970242884250474,156.5318,11.029799999999998,2024_06
PANGI,02-023-00006,0.1193441601779755,214.5808,5.461100000000001,2024_06
PAONTA SAHIB,02-032-01637,0.5172612903225806,384.8424,23.4007,2024_06
POOH,02-034-01705,0.0498015799868334,75.64859999999999,1.4550999999999998,2024_06
