name,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max
Anandapur,2022_03,32.05408602150538,32.02,32.1
Anandapur,2022_04,31.94752808988764,31.07,32.1
Anandapur,2022_05,31.89771739130435,31.84,31.97
Anandapur,2022_06,32.06448611111111,31.96,32.59
Anandapur,2022_07,32.881048387096776,32.13,34.2
Anandapur,2022_08,34.41885752688172,32.43,39.12
Anandapur,2022_09,33.18261111111111,32.94,33.4
Anandapur,2022_10,33.227352150537634,33.0,33.38
Anandapur,2022_11,32.40641304347826,32.12,33.0
Anandapur,2022_12,31.976702127659575,23.09,32.17
Anandapur,2023_01,31.866808510638297,31.76,32.01
Anandapur,2023_02,31.759523809523813,31.7,31.82
Anandapur,2023_03,31.73873684210526,31.7,31.79
Anandapur,2023_04,31.735333333333333,31.7,31.78
Anandapur,2023_05,31.743804347826085,31.68,31.83
Anandapur,2023_06,31.93,31.7,33.42
Anandapur,2023_07,32.82634408602151,32.1,34.1
Anandapur,2023_08,34.47725806451613,33.05,40.02
Anandapur,2023_09,34.034388888888884,21.59,36.29
Anandapur,2023_10,33.52529704301075,32.54,36.38
Anandapur,2023_11,32.5532967032967,32.44,32.74
Anandapur,2023_12,32.26903225806451,32.14,32.43
Anandapur,2024_01,32.17946808510638,32.12,32.33
Anandapur,2024_02,32.03712643678161,31.89,32.16
Anandapur,2024_03,31.827419354838707,31.8,31.88
Anandapur,2024_04,31.785348837209302,31.76,31.82
Attabira,2018_01,190.61596973865198,190.18,191.05
Attabira,2018_02,189.74815476190474,189.29,190.17
Attabira,2018_03,188.64345895020188,187.93,189.29
Attabira,2018_04,187.11191666666664,186.26,187.93
Attabira,2018_05,185.61033602150536,184.82,186.26
Attabira,2018_06,184.0475,183.06,184.82
Attabira,2018_07,184.27048387096772,182.36,188.42
Attabira,2018_08,188.08447580645162,186.3,190.03
Attabira,2018_09,190.95531944444443,190.01,191.88
Attabira,2018_10,191.54505376344085,191.14,191.89
Attabira,2018_11,190.89472222222224,190.67,191.14
Attabira,2018_12,190.55584677419358,190.51,190.67
Attabira,2019_01,190.16176075268817,189.77,190.51
Attabira,2019_02,189.3682886904762,188.98,189.77
Attabira,2019_03,188.47979838709676,187.98,188.98
Attabira,2019_04,187.24084722222221,186.4,187.97
Attabira,2019_05,185.1691235632184,183.99,186.4
Attabira,2019_06,182.55264000000003,182.44,182.72
Attabira,2019_07,182.7902822580645,182.3,183.46
Attabira,2019_08,187.51817204301074,182.91,284.53
Attabira,2019_09,191.31225,189.87,192.02
Attabira,2019_10,191.9998252688172,191.81,192.02
Attabira,2019_11,191.9863472222222,191.94,192.02
Attabira,2019_12,191.8199193548387,191.64,191.96
Attabira,2020_01,191.302311827957,190.92,191.64
Attabira,2020_02,190.62989942528736,190.34,190.92
Attabira,2020_03,190.23312611012435,190.19,190.34
Attabira,2020_04,188.63791666666668,188.28,189.02
Attabira,2020_05,186.94319892473118,17.31,188.28
Attabira,2020_06,186.08999999999997,184.21,188.41
Attabira,2020_07,183.55078629032258,182.75,184.585
Attabira,2020_08,187.25189771197847,184.46,191.41
Attabira,2020_09,191.27929166666667,190.19,192.01
Attabira,2020_10,191.9822311827957,191.8,192.02
Attabira,2020_11,191.4443611111111,191.28,194.39
Attabira,2020_12,191.12264021887825,190.84,191.28
Attabira,2021_01,190.27809139784947,189.72,190.84
Attabira,2021_02,189.12607142857144,188.53,189.72
Attabira,2021_03,187.74361559139786,186.92,188.53
Attabira,2021_04,186.0149861111111,185.02,186.92
Attabira,2021_05,184.39920698924732,184.16,185.02
Attabira,2021_06,183.76345403899722,182.88,184.74
Attabira,2021_07,185.06151881720427,184.33,185.91
Attabira,2021_08,186.86791666666667,184.66,188.95
Attabira,2021_09,190.68898611111112,188.95,192.02
Attabira,2021_10,191.98990591397848,191.94,192.02
Attabira,2021_11,191.87777777777777,191.78,191.95
Attabira,2021_12,191.5633064516129,191.35,191.8
Attabira,2022_01,191.21075268817202,191.01,191.36
Attabira,2022_02,190.62970238095238,190.2,191.01
Attabira,2022_03,189.52354838709675,188.63,190.2
Attabira,2022_04,187.41455555555558,186.04,188.63
Attabira,2022_05,184.7317741935484,183.66,186.04
Attabira,2022_06,183.08461111111112,182.79,183.65
Attabira,2022_07,184.6915188172043,182.77,187.32
Attabira,2022_08,188.27150943396225,185.39,191.08
Attabira,2022_09,191.0930277777778,190.19,192.02
Attabira,2022_10,191.96317204301076,191.8,192.02
Attabira,2022_11,191.5389722222222,191.31,191.81
Attabira,2022_12,191.2480510752688,191.08,191.32
Attabira,2023_01,190.51161290322582,189.94,191.08
Attabira,2023_02,189.3531994047619,188.84,189.94
Attabira,2023_03,188.2160752688172,184.83,188.84
Attabira,2023_04,186.96184722222222,186.32,187.66
Attabira,2023_05,185.12823924731183,184.16,186.32
Attabira,2023_06,183.47948611111113,183.0,184.2
Attabira,2023_07,185.32985215053765,184.22,187.41
Attabira,2023_08,188.09927419354838,185.22,189.58
Attabira,2023_09,190.90077777777776,189.01,192.02
Attabira,2023_10,191.69776881720432,191.43,192.02
Attabira,2023_11,191.41605555555554,191.36,191.47
Attabira,2023_12,191.491626344086,191.41,191.56
Attabira,2024_01,190.99059139784947,190.41,191.43
Attabira,2024_02,189.80418103448275,189.22,190.41
Attabira,2024_03,188.75138440860215,188.3,189.22
Attabira,2024_04,187.62683029453015,186.91,188.3
Balianta,2019_03,9.04258064516129,2.94,9.28
Balianta,2019_04,9.305111111111112,9.24,9.4
Balianta,2019_05,9.5309243697479,9.4,9.86
Balianta,2019_06,9.48864,9.48,9.52
Balianta,2019_07,9.751948924731183,9.4,93.56
Balianta,2019_08,10.17752688172043,9.72,15.36
Balianta,2019_09,10.235166666666666,9.6,13.3
Balianta,2019_10,9.759569892473118,9.5,12.1
Balianta,2019_11,9.407816091954023,9.24,9.52
Balianta,2019_12,9.173483146067417,9.14,9.24
Balianta,2020_01,9.127956989247311,9.1,9.14
Balianta,2020_02,9.124597701149424,9.1,9.22
Balianta,2020_03,9.142535211267605,9.12,9.18
Balianta,2020_04,9.22121212121212,9.16,9.36
Balianta,2020_05,9.361720430107527,6.42,9.86
Balianta,2020_06,9.309418636995828,9.24,9.38
Balianta,2020_07,9.335456989247312,9.24,9.46
Balianta,2020_08,10.757352150537635,9.46,15.14
Balianta,2020_09,9.948402777777778,1.4,15.14
Balianta,2020_10,9.263451612903225,9.16,9.52
Balianta,2020_11,9.175164835164834,9.16,9.2
Balianta,2020_12,9.069247311827956,9.02,9.14
Balianta,2021_01,9.017204301075267,9.0,9.04
Balianta,2021_02,9.02095238095238,9.0,9.04
Balianta,2021_03,9.05032258064516,9.02,9.12
Balianta,2021_04,9.187999999999999,9.14,9.2
Balianta,2021_05,9.24887417218543,9.2,9.32
Balianta,2021_06,9.290305555555555,9.14,9.64
Balianta,2021_07,9.33486559139785,9.22,9.44
Balianta,2021_08,9.484462365591398,9.38,9.7
Balianta,2021_09,10.126166666666666,9.38,12.8
Balianta,2021_10,9.373073924731182,9.32,9.46
Balianta,2021_11,9.366813186813188,9.3,9.42
Balianta,2021_12,9.271354838709676,9.14,9.32
Balianta,2022_01,9.178279569892473,9.12,9.2
Balianta,2022_02,9.13190476190476,9.1,9.18
Balianta,2022_03,9.119354838709677,9.1,9.16
Balianta,2022_04,9.103333333333333,9.08,9.12
Balianta,2022_05,9.171075268817203,9.03,9.24
Balianta,2022_06,9.166777777777778,9.12,9.26
Balianta,2022_07,9.321774193548386,9.24,9.42
Balianta,2022_08,10.913736559139785,9.32,15.86
Balianta,2022_09,9.311805555555555,9.26,9.38
Balianta,2022_10,9.230725806451613,9.16,9.34
Balianta,2022_11,9.16021978021978,9.14,9.18
Balianta,2022_12,9.07010752688172,9.02,9.14
Balianta,2023_01,9.024999999999999,9.02,9.04
Balianta,2023_02,8.990933333333334,8.96,9.04
Balianta,2023_03,8.990689655172414,8.96,9.0
Balianta,2023_04,9.02,9.02,9.02
Balianta,2023_07,9.262099596231494,9.18,9.38
Balianta,2023_08,9.643583333333334,9.3,14.0
Balianta,2023_09,10.083694444444445,9.2,12.8
Balianta,2023_10,9.233951612903224,9.16,9.4
Balianta,2023_11,9.16,9.16,9.16
Banei,2019_06,133.69728,133.51,133.86
Banei,2019_07,133.96038978494624,133.4,135.03
Banei,2019_08,135.55568548387095,133.98,140.34
Banei,2019_09,135.0233004231312,134.09,138.16
Banei,2019_10,135.2729419703104,133.83,137.89
Banei,2019_11,133.93689655172415,133.63,134.64
Banei,2019_12,133.51873417721518,133.4,133.67
Banei,2020_01,133.48,133.28,133.82
Banei,2020_02,133.17203703703703,133.09,133.29
Banei,2020_03,133.68300000000002,133.08,135.28
Banei,2020_04,133.32344827586206,133.0,133.84
Banei,2020_05,133.383738317757,133.19,133.88
Banei,2020_06,134.10290681502087,133.36,135.83
Banei,2020_07,134.8770564516129,134.0,135.82
Banei,2020_08,135.88787951807228,134.63,137.51
Banei,2020_09,134.95658536585364,134.27,135.87
Banei,2020_10,134.50852702702701,133.82,136.5
Banei,2020_11,133.5258024691358,133.43,133.82
Banei,2020_12,133.30591549295772,133.24,133.4
Banei,2021_01,133.17695652173913,133.15,133.24
Banei,2021_02,133.118,133.09,133.18
Banei,2021_03,133.07162790697674,133.04,133.13
Banei,2021_04,133.02878378378378,133.01,133.08
Banei,2021_05,133.74569620253163,133.03,137.54
Banei,2021_06,134.59269819193324,133.49,136.26
Banei,2021_07,134.7832123655914,133.93,137.1
Banei,2021_08,135.43345430107527,134.32,138.81
Banei,2021_09,135.71584722222224,134.02,140.36
Banei,2021_10,134.7372177419355,133.69,136.9
Banei,2021_11,133.83296703296702,133.47,135.56
Banei,2021_12,133.46330708661418,133.23,133.77
Banei,2022_01,133.50064516129032,133.26,134.01
Banei,2022_02,133.3485714285714,133.13,134.0
Banei,2022_03,133.09451612903226,133.0,133.22
Banei,2022_04,132.9820224719101,132.94,133.05
Banei,2022_05,133.04358695652175,132.96,133.28
Banei,2022_06,133.12011126564673,132.96,133.49
Banei,2022_07,133.74028225806452,133.22,134.97
Banei,2022_08,135.52462365591398,133.41,140.94
Banei,2022_09,134.82915277777778,134.19,136.16
Banei,2022_10,134.5230241935484,133.59,135.77
Banei,2022_11,133.41478260869565,133.17,133.69
Banei,2022_12,133.1259574468085,133.03,133.24
Banei,2023_01,132.99574468085106,132.94,133.04
Banei,2023_02,132.85107142857143,132.76,132.95
Banei,2023_03,132.78831578947367,132.72,132.87
Banei,2023_04,132.779,132.03,133.05
Banei,2023_05,132.71358695652174,132.67,132.76
Banei,2023_06,132.9598787878788,132.58,134.13
Banei,2023_07,135.3234351145038,133.4,192.1
Banei,2023_08,135.06571428571428,133.86,138.14
Banei,2023_09,135.04174107142856,133.58,137.76
Banei,2023_10,135.14930348258707,133.4,163.49
Banei,2023_11,133.25827586206898,133.0,133.8
Banei,2023_12,133.87396825396826,132.0,191.0
Banei,2024_01,133.6232,132.78,191.54
Banei,2024_02,132.51432835820893,132.0,132.87
Banei,2024_03,133.04,132.0,162.62
Banei,2024_04,132.55442857142856,132.49,132.67
Barang,2018_01,20.707016574585634,20.64,20.78
Barang,2018_02,20.562321428571426,20.5,20.63
Barang,2018_03,20.293064516129032,20.19,20.49
Barang,2018_04,20.122777777777777,20.05,20.35
Barang,2018_05,20.501413043478262,20.41,20.57
Barang,2018_06,21.26567901234568,20.57,21.63
Barang,2018_07,22.652043010752685,21.54,26.22
Barang,2018_08,23.568518518518516,22.06,25.92
Barang,2018_09,23.36132098765432,22.04,25.53
Barang,2018_10,22.017431302270012,21.5,24.22
Barang,2018_11,21.20635359116022,20.92,21.83
Barang,2018_12,20.928978494623657,20.56,26.89
Barang,2019_01,20.830322580645163,20.48,21.18
Barang,2019_02,20.491309523809523,20.29,20.63
Barang,2019_03,20.440430107526883,20.24,20.69
Barang,2019_04,20.336923076923078,20.26,20.47
Barang,2019_05,20.859130434782607,20.35,21.5
Barang,2019_06,21.206400000000002,21.01,21.8
Barang,2019_07,21.581787634408602,21.07,22.83
Barang,2019_08,23.658158602150536,2.28,26.2
Barang,2019_09,23.81790277777778,22.24,26.33
Barang,2019_10,22.982997311827955,21.87,25.64
Barang,2019_11,22.172586206896554,21.56,22.71
Barang,2019_12,21.462365591397848,21.27,21.62
Barang,2020_01,21.45608695652174,21.28,21.64
Barang,2020_02,21.314252873563216,21.19,21.65
Barang,2020_03,21.28845070422535,21.2,21.41
Barang,2020_04,21.329090909090908,21.26,21.49
Barang,2020_05,21.376451612903224,21.28,21.58
Barang,2020_06,21.86559109874826,21.34,24.59
Barang,2020_07,22.89654569892473,22.22,24.51
Barang,2020_08,24.268629032258065,22.36,26.96
Barang,2020_09,23.6815,22.36,26.96
Barang,2020_10,23.348870967741938,23.05,23.95
Barang,2020_11,22.723406593406594,22.34,23.05
Barang,2020_12,22.108709677419355,21.95,22.33
Barang,2021_01,21.559247311827956,20.79,21.95
Barang,2021_02,20.819166666666668,20.79,20.85
Barang,2021_03,20.859569892473118,20.78,20.99
Barang,2021_04,20.756444444444444,20.66,20.97
Barang,2021_05,20.987947019867548,20.95,21.08
Barang,2021_06,21.31715277777778,20.56,21.98
Barang,2021_07,22.275322580645163,21.69,24.18
Barang,2021_08,22.407728494623655,21.88,23.7
Barang,2021_09,23.44451388888889,22.29,25.98
Barang,2021_10,22.31991935483871,22.02,23.12
Barang,2021_11,21.81511111111111,21.05,22.02
Barang,2021_12,21.25689247311828,20.67,21.58
Barang,2022_01,20.578924731182795,20.41,20.96
Barang,2022_02,21.111309523809524,20.97,21.19
Barang,2022_03,21.10322580645161,21.03,21.16
Barang,2022_04,21.222555555555555,21.16,21.25
Barang,2022_05,21.14537634408602,21.07,21.24
Barang,2022_06,21.051625,21.02,21.21
Barang,2022_07,22.765524193548387,21.16,24.4
Barang,2022_08,24.4120564516129,22.27,27.49
Barang,2022_09,23.154805555555555,22.6,24.8
Barang,2022_10,22.741962365591398,22.28,23.34
Barang,2022_11,21.884615384615383,21.52,22.28
Barang,2022_12,21.43494623655914,21.33,21.52
Barang,2023_01,21.23276595744681,21.17,21.32
Barang,2023_02,21.027261904761904,20.92,21.17
Barang,2023_03,20.871290322580645,20.82,20.93
Barang,2023_04,20.965777777777777,20.94,21.01
Barang,2023_05,21.05505376344086,20.9,21.42
Barang,2023_06,21.020027816411684,20.86,22.41
Barang,2023_07,22.68975806451613,22.08,24.63
Barang,2023_08,23.44301075268817,22.27,26.68
Barang,2023_09,23.77586111111111,22.21,25.96
Barang,2023_10,22.518682795698926,21.49,24.63
Barang,2023_11,21.4410989010989,21.41,21.49
Barang,2023_12,21.336881720430107,21.29,21.4
Barang,2024_01,21.233804347826087,21.07,21.34
Barang,2024_02,21.115402298850576,20.82,21.21
Barang,2024_03,20.866021505376345,20.77,21.03
Barang,2024_04,20.7661797752809,20.72,20.88
Baripada Town,2018_01,21.062197802197804,20.9,21.38
Baripada Town,2018_02,20.84635294117647,20.78,20.9
Baripada Town,2018_03,20.694505494505496,20.6,20.78
Baripada Town,2018_04,20.972808988764044,20.6,21.46
Baripada Town,2018_05,21.13835294117647,21.0,21.4
Baripada Town,2018_06,21.339276773296245,21.1,23.0
Baripada Town,2018_07,22.679220430107527,21.64,25.56
Baripada Town,2018_08,22.744583333333335,22.28,24.38
Baripada Town,2018_09,22.74827777777778,22.28,26.02
Baripada Town,2018_10,22.38317204301075,21.72,26.8
Baripada Town,2018_11,21.494871794871795,21.24,21.72
Baripada Town,2018_12,21.223655913978494,21.1,21.46
Baripada Town,2019_01,21.168387096774193,21.1,21.26
Baripada Town,2019_02,21.071803278688524,21.04,21.1
Baripada Town,2019_03,21.26311111111111,21.12,21.34
Baripada Town,2019_04,21.155227272727274,21.12,21.2
Baripada Town,2019_05,21.18,21.18,21.18
Baripada Town,2019_06,21.41664,21.3,21.6
Baripada Town,2019_07,21.715927419354838,21.44,22.6
Baripada Town,2019_08,22.817567204301074,21.74,27.7
Baripada Town,2019_09,22.60603064066852,21.96,24.1
Baripada Town,2019_10,22.187997311827957,21.9,23.82
Baripada Town,2019_11,21.820454545454545,21.56,22.1
Baripada Town,2019_12,21.401772151898733,21.28,21.56
Baripada Town,2020_01,21.213589743589743,21.16,21.28
Baripada Town,2020_02,21.125925925925927,21.08,21.16
Baripada Town,2020_03,21.067333333333334,21.04,21.08
Baripada Town,2020_04,21.062758620689653,21.0,21.22
Baripada Town,2020_05,21.70258620689655,21.2,24.2
Baripada Town,2020_06,22.050653685674547,21.64,22.78
Baripada Town,2020_07,22.268602150537635,21.92,22.74
Baripada Town,2020_08,23.07518817204301,21.78,29.56
Baripada Town,2020_09,22.1685993485342,21.7,22.74
Baripada Town,2020_10,21.989027027027024,21.6,22.9
Baripada Town,2020_11,21.482469135802468,21.32,21.8
Baripada Town,2020_12,21.378873239436622,21.3,21.48
Baripada Town,2021_01,21.272444444444446,21.26,21.28
Baripada Town,2021_02,21.164666666666665,21.06,21.26
Baripada Town,2021_03,21.028470588235294,21.0,21.05
Baripada Town,2021_04,20.987567567567567,20.98,21.0
Baripada Town,2021_05,21.712452830188678,20.94,25.5
Baripada Town,2021_06,21.89212795549374,21.66,22.46
Baripada Town,2021_07,22.258064516129032,21.74,24.3
Baripada Town,2021_08,22.22040322580645,21.94,22.88
Baripada Town,2021_09,23.44488888888889,22.0,29.0
Baripada Town,2021_10,22.358629032258065,21.9,25.42
Baripada Town,2021_11,21.744615384615386,21.6,21.92
Baripada Town,2021_12,21.65651515151515,21.54,21.96
Baripada Town,2022_01,21.421720430107527,21.32,21.54
Baripada Town,2022_02,21.28761904761905,21.26,21.32
Baripada Town,2022_03,21.24064516129032,21.24,21.26
Baripada Town,2022_04,21.217555555555556,21.2,21.24
Baripada Town,2022_05,21.19804347826087,21.18,21.22
Baripada Town,2022_06,21.167944444444444,21.16,21.18
Baripada Town,2022_07,21.94489247311828,21.16,23.78
Baripada Town,2022_08,22.855698924731183,21.58,29.04
Baripada Town,2022_09,22.4015,21.84,24.0
Baripada Town,2022_10,22.080241935483873,21.58,23.6
Baripada Town,2022_11,21.464565217391304,21.4,21.58
Baripada Town,2022_12,21.332127659574468,21.3,21.4
Baripada Town,2023_01,21.223829787234042,21.0,21.66
Baripada Town,2023_02,21.168095238095237,21.16,21.2
Baripada Town,2023_03,21.14842105263158,21.14,21.18
Baripada Town,2023_04,21.115333333333336,21.0,21.14
Baripada Town,2023_05,21.09521739130435,21.08,21.12
Baripada Town,2023_06,21.09611111111111,21.06,21.3
Baripada Town,2023_07,21.778387096774193,21.2,23.8
Baripada Town,2023_08,22.146505376344088,21.14,24.3
Baripada Town,2023_09,22.193833333333334,21.66,24.6
Baripada Town,2023_10,21.806263440860217,21.5,23.48
Baripada Town,2023_11,21.45956043956044,21.14,21.52
Baripada Town,2023_12,21.383010752688172,21.36,21.42
Baripada Town,2024_01,21.33595744680851,21.32,21.36
Baripada Town,2024_02,21.32,21.32,21.32
Baripada Town,2024_03,21.308602150537634,21.3,21.34
Baripada Town,2024_04,21.309772727272726,21.28,21.34
Basta,2019_06,0.8320000000000001,0.35,2.75
Basta,2019_07,3.815757575757576,2.9,4.9
Basta,2019_08,5.632721088435374,3.5,6.52
Basta,2019_09,5.599336283185841,3.8,6.57
Basta,2019_10,5.490114942528735,3.5,6.5
Basta,2020_06,4.406621621621622,3.28,5.88
Basta,2020_07,4.418359712230216,3.6,5.77
Basta,2020_08,5.18364010989011,3.42,7.05
Basta,2020_09,4.64655462184874,3.91,5.96
Basta,2020_10,4.566178861788618,3.5,6.26
Basta,2020_11,3.5,3.5,3.5
Basta,2021_06,4.269415730337078,4.26,4.43
Basta,2021_07,3.853148688046647,3.0,6.15
Basta,2021_08,4.302862903225806,3.37,5.68
Basta,2021_09,5.414770833333334,3.3,7.31
Basta,2021_10,4.695513440860215,3.9,6.41
Basta,2021_11,3.9,3.9,3.9
Basta,2021_12,4.27,4.26,4.29
Basta,2022_06,2.677,2.58,3.4
Basta,2022_07,3.5916263440860217,2.6,5.24
Basta,2022_08,5.153911290322581,3.23,6.97
Basta,2022_09,4.780375,3.79,6.41
Basta,2022_10,4.299368279569893,3.76,6.05
Basta,2022_11,3.76,3.76,3.76
Basta,2023_06,4.26,4.26,4.26
Basta,2023_07,4.544883720930232,4.26,5.47
Basta,2023_08,5.048666666666667,4.26,6.21
Basta,2023_09,5.753291139240506,4.26,6.56
Basta,2023_10,4.337586206896551,4.26,4.88
Bellaguntha,2018_01,55.924945054945056,55.92,55.95
Bellaguntha,2018_02,55.910588235294114,55.91,55.92
Bellaguntha,2018_03,55.903626373626366,55.9,55.91
Bellaguntha,2018_04,55.971666666666664,55.9,56.06
Bellaguntha,2018_05,55.99388235294117,55.96,56.05
Bellaguntha,2018_06,56.024603616133525,55.96,56.31
Bellaguntha,2018_07,56.227029569892466,55.93,57.02
Bellaguntha,2018_08,56.14770161290323,55.96,56.96
Bellaguntha,2018_09,56.174638888888886,56.04,56.73
Bellaguntha,2018_10,56.22907258064516,55.97,58.32
Bellaguntha,2018_11,56.48197530864198,55.96,58.74
Bellaguntha,2018_12,56.17333333333333,55.94,57.27
Bellaguntha,2019_01,56.049569892473116,56.02,56.08
Bellaguntha,2019_02,56.0055,55.99,56.02
Bellaguntha,2019_03,55.9837037037037,55.98,55.99
Bellaguntha,2019_04,55.98191011235956,55.95,56.07
Bellaguntha,2019_05,56.0,56.0,56.0
Bellaguntha,2019_06,56.09648,56.08,56.14
Bellaguntha,2019_07,56.070202156334226,56.04,56.62
Bellaguntha,2019_08,56.108525033829494,56.0,56.8
Bellaguntha,2019_09,56.24340425531915,56.0,56.9
Bellaguntha,2019_10,56.14021505376344,56.0,57.0
Bellaguntha,2019_11,56.121411764705876,56.0,56.4
Bellaguntha,2019_12,56.0867088607595,56.05,56.2
Bellaguntha,2020_01,56.058947368421045,56.05,56.09
Bellaguntha,2020_02,56.05679245283019,56.05,56.07
Bellaguntha,2020_03,56.08033333333333,56.05,56.4
Bellaguntha,2020_04,56.76896551724138,56.0,57.9
Bellaguntha,2020_05,56.05733333333333,56.0,56.5
Bellaguntha,2020_06,63.86515994436718,56.0,5610.0
Bellaguntha,2020_07,56.188385444743936,56.0,56.83
Bellaguntha,2020_08,56.01525606469003,56.0,56.05
Bellaguntha,2020_09,56.03171787709497,56.0,56.68
Bellaguntha,2020_10,56.3557972972973,56.0,56.8
Bellaguntha,2020_11,56.0993670886076,56.0,56.26
Bellaguntha,2020_12,56.04328358208955,56.0,56.16
Bellaguntha,2021_01,66.65217391304348,56.0,546.0
Bellaguntha,2021_02,56.0,56.0,56.0
Bellaguntha,2021_03,55.91441860465117,55.86,56.0
Bellaguntha,2021_04,55.904054054054065,55.86,55.96
Bellaguntha,2021_05,55.903103448275864,55.88,55.98
Bellaguntha,2021_06,55.97236439499304,55.88,56.18
Bellaguntha,2021_07,55.9532123655914,55.8,56.32
Bellaguntha,2021_08,55.92639784946236,55.8,56.56
Bellaguntha,2021_09,56.20973611111111,55.8,57.7
Bellaguntha,2021_10,55.94619623655914,55.84,56.28
Bellaguntha,2021_11,56.25819047619047,55.88,56.88
Bellaguntha,2021_12,56.18962406015038,56.02,56.42
Bellaguntha,2022_01,56.152903225806455,55.98,56.9
Bellaguntha,2022_02,56.044761904761906,55.96,56.1
Bellaguntha,2022_03,55.91827956989247,55.9,55.96
Bellaguntha,2022_04,56.08651685393258,55.87,56.18
Bellaguntha,2022_05,56.161086956521736,56.14,56.38
Bellaguntha,2022_06,56.70013888888889,56.0,456.24
Bellaguntha,2022_07,56.527715053763444,56.0,57.54
Bellaguntha,2022_08,56.53432795698925,50.5,57.68
Bellaguntha,2022_09,56.193305555555554,56.0,58.22
Bellaguntha,2022_10,56.160739247311824,56.02,56.5
Bellaguntha,2022_11,56.0625,56.0,56.24
Bellaguntha,2022_12,55.993085106382985,55.97,56.04
Bellaguntha,2023_01,55.92290322580645,55.9,55.97
Bellaguntha,2023_02,55.88178571428571,55.87,55.9
Bellaguntha,2023_03,55.42136842105263,11.42,55.96
Bellaguntha,2023_04,56.077777777777776,55.98,56.18
Bellaguntha,2023_05,56.04260869565218,56.0,56.08
Bellaguntha,2023_06,55.98168055555555,55.88,56.04
Bellaguntha,2023_07,56.12969086021505,55.88,56.62
Bellaguntha,2023_08,56.229489247311825,56.04,56.42
Bellaguntha,2023_09,56.25644640234948,56.04,56.49
Bellaguntha,2023_10,56.148575268817204,56.02,56.38
Bellaguntha,2023_11,55.99241758241759,55.94,56.02
Bellaguntha,2023_12,56.04215053763441,55.94,57.0
Bellaguntha,2024_01,55.920212765957444,55.91,55.94
Bellaguntha,2024_02,55.93528735632184,55.89,56.18
Bellaguntha,2024_03,55.98064516129032,55.92,56.94
Bellaguntha,2024_04,55.92290697674419,55.88,56.94
Bhandari Pokhari,2018_01,14.95,14.95,14.95
Bhandari Pokhari,2018_02,14.95,14.95,14.95
Bhandari Pokhari,2018_03,14.950000000000001,14.95,14.95
Bhandari Pokhari,2018_04,14.980444444444444,14.95,15.0
Bhandari Pokhari,2018_05,15.054166666666665,15.0,15.1
