@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,006-UBDDIB,,,,,,,192.14,1996-07-16,,['Wireless'],,,,,2014-04-29,Base,,,,,006-UBDDIB,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-MGD1LKN,,,,,,,98.87,2022-10-13,,,,,,,2019-05-04,Base,,,,,042-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-UYDDEL,,,,,,,192.43,1995-09-09,"Haryana, Chandrigarh & Delhi","['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-13,Base,,,,,016-UYDDEL,10.0
com.eptisa.dto.SimpleFloodForecastStaticDto,035,,,,,,,67.18,2017-08-13,,[None],,,,,2016-08-01,Base,,,,,035,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-MBDGHY,,,,,,,168.18,1980-07-19,Assam & Meghalaya,"['Wireless', 'Telemetry']",,,,,2014-04-16,Base,,,,,003-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,018-MGD5PTN,40.78,,,,,,42.82,1976-09-21,,['GSM'],,,,,2014-05-15,Base,39.786,,,,018-MGD5PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-LKDHYD,,,,,,,42.494,,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-29,Base,,,,,018-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-mgd5ptn,86.0,,,,,,86.52,2006-09-23,,['GSM'],,,,,2014-05-30,Base,85.0,,,,015-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-chejmu,,,,,,,324.29,1992-09-10,Jammu & Kashmir,"['GSM', 'Manual']",,,,,2015-05-05,Base,,,,,017-chejmu,27.0
com.eptisa.dto.SimpleFloodForecastStaticDto,013-HGDDDN,556.0,,,,,,556.6,1993-09-12,Uttarakhand,"['Wireless', 'Telemetry']",,,,SATPULI,2014-04-24,Base,555.0,,,,013-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,009-HGDDDN,545.0,,,,,,546.7,2013-08-15,Uttarakhand,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-23,Base,544.0,,,,009-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-LBDJPG,,,,,,,147.3,1973-10-12,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,016-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-LBDJPG,,,,,,,160.8,1971-07-10,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,017-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-uyddel,,,,,,,518.1,2010-09-19,Uttarakhand,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-04-17,Base,,,,,002-uyddel,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-HYDCHENNAI,,,,,,,9.835,2008-11-27,Tamilnadu & Puducherry,"['GSM', 'Manual']",,,,,2015-05-22,Base,,,,,023-HYDCHENNAI,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-lkdhyd,,,,179.83,,,,,,[None],,,,,2014-05-29,Base,,,,,017-lkdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-LYDAGRA,,,,,,,215.2,2008-08-16,,"['Wireless', 'Telemetry', 'Manual']",,,,,2015-07-08,Base,,,,,022-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-SHDSIM,,,,,,,2460.0,2005-06-26,Himachal Pradesh,"['Telemetry', 'GSM', 'Manual']",,,,poo,2015-05-05,Base,,,,,001-SHDSIM,26.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-SRDCBE,300.5,,,,,,301.6,1998-12-11,Tamilnadu & Puducherry,"['GSM', 'Manual']",,,,THENI,2015-05-13,Base,299.9,,,,017-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-012-1213,394.0,,,,,,395.05,2023-08-03,,,,,,,2021-06-04,Base,393.5,,,,NBO-1-012-1213,
com.eptisa.dto.SimpleFloodForecastStaticDto,025-UGDHYD,134.816,,,,,,139.136,2022-07-14,,"['Wireless', 'Telemetry']",,,,,2014-05-30,Base,133.316,,,,025-UGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,059-LYDAGRA,,,,,,,139.93,2019-10-03,,,,,,,2019-05-27,Base,,,,,059-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,023-mgd2lkn,178.765,,1973-06-16,,,,180.61,2010-09-23,,['Wireless'],,,,,2016-02-03,Base,177.765,,1973-06-16,,023-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-MBDghy,26.96,,2014-05-01,,,,29.99,1989-07-31,Assam & Meghalaya,"['Wireless', 'Manual']",,,,,2014-05-01,Base,,,,,017-MBDghy,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-MBDGHY,28.05,,2014-04-30,,,,36.51,2018-06-13,,['Wireless'],,,,,2014-04-30,Base,,,,,012-MBDGHY,
com.eptisa.dto.SimpleFloodForecastStaticDto,045-LYDAGRA,,,,,,,169.14,2021-08-04,,,,,,,2019-05-27,Base,,,,,045-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-SWRDKOCHI,19.03,,,,,,19.08,1995-07-12,,"['GSM', 'Manual']",,,,,2015-06-03,Base,18.03,,,,001-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-SWRDKOCHI,52.53,,,,,,52.53,2018-08-16,Kerala,"['GSM', 'Manual']",,,,OTTAPALAM,2015-05-13,Base,51.53,,,,010-SWRDKOCHI,36.0
com.eptisa.dto.SimpleFloodForecastStaticDto,003-UBDDIB,,,,,,,,,Arunachal Pradesh,"['Wireless', 'Telemetry']",,,,Yingkiang,2014-04-30,Base,,,,,003-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,IBO-2-062-0548,,,,,,,3050.85,2023-07-10,,[None],,,,,2017-01-20,Base,,,,,IBO-2-062-0548,
com.eptisa.dto.SimpleFloodForecastStaticDto,027-cdbng,9.0,,,,,,13.55,1974-07-26,Coastal Karnataka,"['GSM', 'Manual']",,,,Mangaluru,2015-07-25,Base,7.0,,,,027-cdbng,35.0
com.eptisa.dto.SimpleFloodForecastStaticDto,030-TDSURAT,30.0,,,,,,37.26,,,[None],,,,,2014-07-28,Base,29.0,,,,030-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,030CDBNG,23.0,,,,,,25.115,1982-08-03,Coastal Karnataka,['Manual'],,,,Karkala,2015-07-25,Base,20.5,,,,030CDBNG,35.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-CDJAPR,198.0,,,,,,202.865,1981-07-20,,"['Telemetry', 'Manual']",,,,,2014-05-21,Base,197.0,,,,010-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-MDSIL,9.2,,,8.6,,,11.25,,"Nagaland, Maniput, Mizoram and Tripura","['GSM', 'Manual']",9.2,,,,2015-04-23,Base,8.6,,,,006-MDSIL,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-033-1234,,,,,,,384.3,2023-09-16,,,,,,,2021-06-04,Base,,,,,NBO-1-033-1234,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-MAHGAND ,,,,186.43,,,186.48,,,[None],,,,,2015-07-26,Base,,,,,033-MAHGAND ,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-ukdpune,10.255,,,,,,10.265,2005-07-25,,[None],,,,,2016-07-21,Base,9.255,,,,021-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-CDJAPR,401.0,,2023-06-12,,,,403.0,1982-08-23,West Madhya Pradesh,"['Telemetry', 'Manual']",,,,,2014-05-22,Base,400.0,,2023-06-12,,019-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,058-LYDAGRA,100.0,,2023-08-07,,,,104.45,2019-09-20,,,,,,,2019-05-27,Base,99.0,,2023-08-07,,058-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-CDJAPR,352.565,,,,,,353.265,2016-08-08,East Rajasthan,"['Telemetry', 'Manual']",,,,,2017-03-17,Base,351.565,,,,008-CDJAPR,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-HYDCHENNAI,142.735,,,,,,143.235,2007-06-24,,"['GSM', 'Manual']",,,,,2015-05-13,Base,141.735,,,,008-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,043-MGD1LKN,,,,,,,98.88,2019-07-22,,,,,,,2019-05-03,Base,,,,,043-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,046-SRDCBE,218.9,,,,,,219.8,,,[None],,,,,2017-06-06,Base,217.9,,,,046-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-hYDCHENNAI,28.35,,,,,,29.35,2021-11-19,Tamilnadu & Puducherry,"['GSM', 'Manual']",,,,,2015-05-19,Base,27.5,,,,016-hYDCHENNAI,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-HYDCHENNAI,138.7,,,,,,139.2,1996-10-20,,"['GSM', 'Manual']",,,,,2015-05-18,Base,137.7,,,,010-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,023MAHGAND,,,,,,,291.6,2006-08-20,,[None],,,,,2015-07-26,Base,,,,,023MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-WGDNGP,,,,,,,349.2,2020-08-29,,"['Wireless', 'Telemetry']",,,,,2014-05-29,Base,,,,,007-WGDNGP,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-HYDCHENNAI,137.62,,,,,,138.12,2021-11-19,,"['GSM', 'Manual']",,,,,2016-06-09,Base,136.62,,,,028-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,076-UBDDIB,,,,,,,,,,,,,,,2022-09-19,Base,,,,,076-UBDDIB,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-SRDCBE,438.0,,,,,,440.1,2006-11-03,South Interior Karnataka,"['Telemetry', 'GSM', 'Manual']",,,,Chamarajnagar,2016-06-02,Base,437.0,,,,003-SRDCBE,22.0
com.eptisa.dto.SimpleFloodForecastStaticDto,045-MGD1LKN,,,,,,,89.69,2021-07-28,,,,,,,2019-05-04,Base,,,,,045-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,049-MGD1LKN,,,,,,,101.5,2020-09-25,,,,,,,2019-05-03,Base,,,,,049-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-01-001,,,,,,,29.75,2007-07-27,,[None],,,,,2016-06-03,Base,,,,,01-10-01-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,048-SRDCBE,,,,,,,,,,[None],,,,,2017-06-09,Base,,,,,048-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,047-SRDCBE,,,,,,,,,,[None],,,,,2017-06-09,Base,,,,,047-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-lkdhyd,278.0,,,,,,285.225,2009-10-02,,[None],,,,,2014-05-29,Base,276.0,,,,014-lkdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-002-1203,,,,,,,727.65,2023-07-29,,,,,,,2021-06-04,Base,,,,,NBO-2-002-1203,
com.eptisa.dto.SimpleFloodForecastStaticDto,006-hydchennai,,,,203.6,,,,,,[None],,,,,2014-05-29,Base,,,,,006-hydchennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-neid2,,,,,,,,,,"['GSM', 'Manual']",,,,,2015-04-23,Base,,,,,002-neid2,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-HGDDDN,463.0,,,,,,472.5,2013-06-17,Uttarakhand,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-06-02,Base,462.0,,,,011-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,42-ubddib,,,,,,,,,,,,,,,2022-09-19,Base,,,,,42-ubddib,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-lgdhyd,,,,,,,57.3,1996-06-17,Telangana,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,,,,,019-lgdhyd,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-LKDHYD,,,,,,,76.79,2008-08-10,Coastal Andhra Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-29,Base,,,,,023-LKDHYD,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,019-UYDDEL,,,,,,,217.72,1978-09-04,West Uttar Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-05-13,Base,,,,,019-UYDDEL,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,075-UBDDIB,,,,,,,,,,,,,,,2022-09-19,Base,,,,,075-UBDDIB,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-MGD4ptn,55.5,,,,,,58.25,2019-07-14,,['GSM'],,,,,2016-06-06,Base,54.5,,,,036-MGD4ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-HYDCHENNAI,,,,,,,7.94,1997-11-10,,"['GSM', 'Manual']",,,,,2015-05-22,Base,,,,,024-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,021-HYDCHENNAI,,,,,,,5.665,2008-11-28,,"['GSM', 'Manual']",,,,,2015-05-19,Base,,,,,021-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-UBDDIB,,,,,,,213.9,1987-10-15,Arunachal Pradesh,"['GSM', 'Manual']",,,,,2014-04-30,Base,,,,,020-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-mgd2lkn,126.8,,,,,,129.08,1958-09-21,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-06-03,Base,125.8,,,,005-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,005-SHDSIM,,,,,,,689.6,2010-08-07,,"['Telemetry', 'GSM', 'Manual']",,,,,2015-05-13,Base,,,,,005-SHDSIM,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-UYDDEL,,,,,,,268.66,2010-09-09,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-07,Base,,,,,010-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MIDSHL,,,,,,,73.47,2006-05-28,Assam & Meghalaya,"['GSM', 'Manual']",,,,,2015-04-23,Base,,,,,001-MIDSHL,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-025-1226,,,,,,,304.6,2020-08-30,,,,,,,2021-06-04,Base,,,,,NBO-2-025-1226,
com.eptisa.dto.SimpleFloodForecastStaticDto,047-MGD1LKN,95.55,,2023-07-27,,,,97.88,2022-10-11,,,,,,,2019-05-04,Base,94.55,,2023-07-27,,047-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-wgdngp,,,,,,,443.03,2020-08-29,,"['Wireless', 'Telemetry']",,,,,2014-05-29,Base,,,,,001-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-SRDCBE,368.21,,,,,,368.82,1991-10-30,Tamilnadu & Puducherry,"['GSM', 'Manual']",365.755,,2012-02-16,,2015-05-13,Base,367.21,,,,001-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-SRDCBE,133.0,,,,,,133.22,1999-10-23,Tamilnadu & Puducherry,"['GSM', 'Manual']",129.08,,2013-09-01,,2015-05-30,Base,132.0,,,,012-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,020-LKDHYD,,,,,,,70.21,2010-07-30,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-29,Base,,,,,020-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-MGD1LKN,83.64,,,,,,84.62,1998-08-23,East Uttar Pradesh,"['Wireless', 'Manual']",,,,,2014-05-20,Base,82.64,,,,026-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,025-WGDNGP,,,,,,,478.035,2006-08-06,Vidharbha,"['Telemetry', 'GSM', 'Manual']",,,,Washim,2015-05-11,Base,,,,,025-WGDNGP,19.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-neid2,,,,,,,,,"Nagaland, Maniput, Mizoram and Tripura","['GSM', 'Manual']",,,,Hnathiyal,2015-04-23,Base,,,,,001-neid2,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,013-UGDHYD,381.0,,,,,,387.38,2005-07-26,,"['Wireless', 'Telemetry']",,,,,2014-05-30,Base,380.0,,,,013-UGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,028CDBNG,8.0,,,,,,9.05,1999-07-18,South Interior Karnataka,"['GSM', 'Manual']",,,,Kundapura,2015-07-25,Base,6.5,,,,028CDBNG,22.0
com.eptisa.dto.SimpleFloodForecastStaticDto,010-ugdhyd,400.8,,,,,,400.005,2006-08-13,,"['Wireless', 'Telemetry']",399.29,,1969-09-13,,2014-05-30,Base,400.0,,,,010-ugdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-WGDNGP,,,,,,,278.43,2020-08-30,,['Telemetry'],,,,,2014-05-29,Base,,,,,008-WGDNGP,
com.eptisa.dto.SimpleFloodForecastStaticDto,025-lgdhyd,55.0,,,,,,60.26,1986-08-16,,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,53.0,,,,025-lgdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-ugdhyd,374.5,,,,,,372.72,2005-07-27,,"['Wireless', 'Telemetry']",,,,,2014-05-30,Base,368.0,,,,014-ugdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-ugdhyd,550.22,,,,,,556.08,1969-09-06,,"['Wireless', 'Telemetry']",,,,,2014-05-30,Base,549.22,,,,017-ugdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,020-ugdhyd,363.85,,,,,,364.85,2016-10-01,Madhya Maharashtra,"['Wireless', 'Telemetry']",,,,,2014-05-30,Base,362.85,,,,020-ugdhyd,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-MBDGHY,24.58,,,,,,28.24,1993-07-22,Assam & Meghalaya,"['Wireless', 'Manual']",,,,,2014-05-01,Base,,,,,016-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,029CDBNG,17.0,,,,,,19.66,2008-08-12,Coastal Karnataka,['Manual'],,,,Kumta,2015-07-25,Base,14.0,,,,029CDBNG,35.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WE000074,,,,,,,,,,,,,,,2023-01-19,Base,,,,,CW1WE000074,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-srdcbe,135.12,,,,,,138.5,1977-11-12,Tamilnadu & Puducherry,"['GSM', 'Manual']",128.01,,2013-11-07,,2015-05-30,Base,134.12,,,,014-srdcbe,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,0047-CDBNG,587.5,,2022-10-17,,,,588.15,2022-10-17,,,,,,,2022-09-20,Base,587.25,,,,0047-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-042-1243,,,,,,,276.7,2022-07-18,,,,,,,2021-06-04,Base,,,,,NBO-1-042-1243,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-lgdhyd,48.3,,2021-07-19,,,,50.13,1986-08-16,,"['Wireless', 'Telemetry']",,,,,2014-05-22,Base,44.3,,2021-07-19,,022-lgdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-ukdpune,539.0,,2022-07-01,,,,544.73,2019-08-09,,,,,,,2022-09-20,Base,537.0,,2022-07-01,,031-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-CDBNG,627.0,,2022-07-01,,,,630.25,2019-08-12,,,,,,,2022-09-20,Base,626.0,,,,022-CDBNG,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-043-1244,,,,,,,287.0,2023-09-16,,,,,,,2021-06-04,Base,,,,,NBO-1-043-1244,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-hydchennai,261.08,,,,,,261.58,2021-11-20,,"['GSM', 'Manual']",,,,,2015-05-18,Base,260.08,,,,009-hydchennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-24-001,,,,,,,,,,,,,,,2022-10-07,Base,,,,,01-10-24-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-10-29-001,,,,,,,,,,,,,,,2022-10-07,Base,,,,,01-10-29-001,
com.eptisa.dto.SimpleFloodForecastStaticDto,040-LYDAGRA,,,,,,,136.62,2022-10-11,,,,,,,2019-05-25,Base,,,,,040-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,048-MGD1LKN,90.79,,2023-07-27,,,,92.34,2022-10-12,,,,,,,2019-05-04,Base,89.79,,2023-07-27,,048-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-MBDGHY,26.2,,2015-05-06,,,,32.1,1989-07-31,"Nagaland, Maniput, Mizoram and Tripura","['Telemetry', 'GSM', 'Manual']",,,,,2015-05-06,Base,,,,,013-MBDGHY,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,051-LYDAGRA,,,,,,,161.12,2022-10-12,,,,,,,2019-05-27,Base,,,,,051-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-ukdpune,457.6,,,,,,458.6,2009-10-03,,[None],,,,,2016-07-21,Base,456.5,,,,018-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,015-MAHGAND,,,,,,,38.17,,,[None],,,,,2015-07-26,Base,,,,,015-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,044-MGD1LKN,,,,,,,87.53,2022-10-13,,,,,,,2019-05-04,Base,,,,,044-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,01-11-01-008,23.88,,2015-05-18,,,,26.39,2004-07-21,Assam & Meghalaya,['Manual'],,,,Lakhipur,2015-05-18,Base,,,,,01-11-01-008,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000074,,,,,,,,,,,,,,,2023-01-20,Base,,,,,CW1WEI000074,
com.eptisa.dto.SimpleFloodForecastStaticDto,046-MGD1LKN,,,,,,,73.94,2022-10-15,,,,,,,2019-05-03,Base,,,,,046-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-MAHGAND ,,,,517.93,,,519.15,,,[None],519.11,,,,2015-07-26,Base,,,,,022-MAHGAND ,
com.eptisa.dto.SimpleFloodForecastStaticDto,028-ukdpune,475.128,,,,,,477.808,2020-10-15,,[None],,,,,2016-07-21,Base,474.128,,,,028-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-mgd4PTN,47.4,,,,,,48.97,2020-08-05,Bihar,"['GSM', 'Manual']",,,,,2016-06-03,Base,46.4,,,,034-mgd4PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-08,,,,,,,,,Sub Himalayan West Bengal,[None],,,,,2017-07-11,Base,,,,,DWRIS-08,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,006-mgd2lkn,114.3,,,,,,115.55,1960-09-20,West Uttar Pradesh,"['Wireless', 'Manual']",,,,,2014-06-02,Base,113.3,,,,006-mgd2lkn,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,019-ukdpune,442.1,,,,,,442.22,2009-10-03,,[None],,,,,2016-07-21,Base,441.4,,,,019-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-021-1222,,,,,,,361.9,2019-08-14,,,,,,,2021-06-04,Base,,,,,NBO-2-021-1222,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-001-1202,,,,,,,745.75,2023-08-03,,,,,,,2021-06-04,Base,,,,,NBO-2-001-1202,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-HGDDDN,1383.0,,,,,,1388.65,2021-02-07,Uttarakhand,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-02,Base,1382.0,,,,002-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,012-HYDCHENNAI,24.95,,,,,,25.95,1984-11-14,,"['GSM', 'Manual']",,,,,2015-05-19,Base,23.95,,,,012-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-ugdhyd,,,,,,,513.5,2021-09-28,,['Wireless'],,,,,2014-05-30,Base,,,,,008-ugdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,004-MAHGAND,,,,,,,298.32,2006-09-06,,[None],,,,,2015-07-26,Base,,,,,004-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-MAHGAND,,,,,,,160.0,1990-08-24,,[None],,,,,2014-05-27,Base,,,,,002-MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,024MAHGAND,,,,,,,48.2,1997-07-28,,[None],,,,,2015-07-26,Base,,,,,024MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-midshl,,,,,,,47.0,1995-04-23,Assam & Meghalaya,"['GSM', 'Manual']",,,,,2015-04-23,Base,,,,,002-midshl,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,031-LBDJPG,,,,,,,120.24,1991-09-10,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,031-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,015-HYDCHENNAI,61.78,,,,,,62.28,1996-12-16,,"['GSM', 'Manual']",,,,,2015-05-19,Base,60.78,,,,015-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,DWRIS-17,,,,,,,,,,[None],,,,,2017-07-11,Base,,,,,DWRIS-17,
com.eptisa.dto.SimpleFloodForecastStaticDto,017-HYDCHENNAI,138.8,,,,,,139.4,2021-11-19,,"['GSM', 'Manual']",,,,,2015-05-19,Base,137.8,,,,017-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-WGDNGP,,,,,,,217.98,2006-08-07,,"['Wireless', 'Telemetry']",,,,,2014-05-31,Base,,,,,016-WGDNGP,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-HYDCHENNAI,44.0,,,,,,45.7,1977-11-13,,"['GSM', 'Manual']",,,,,2015-05-19,Base,43.0,,,,019-HYDCHENNAI,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-LBDJPG,,,,,,,49.25,2017-07-09,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,007-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,029-UBDDIB,,,,,,,141.79,1989-06-16,Arunachal Pradesh,['Wireless'],,,,,2014-04-30,Base,,,,,029-UBDDIB,24.0
com.eptisa.dto.SimpleFloodForecastStaticDto,013-MGD1LKN,83.52,,,,,,85.62,1998-08-21,East Uttar Pradesh,"['Wireless', 'Manual']",,,,,2014-05-07,Base,82.52,,,,013-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,008-MGD4PTN,109.67,,,,,,112.79,,Bihar,['GSM'],0.0,,,,2014-04-21,Base,108.67,,,,008-MGD4PTN,6.0
