block_lgd,dtname,dtcode11,block_name,object_id,sum_population
03329,Boudh,391,BOUDH,21-391-03329,172487.125
03330,Boudh,391,HARABHANGA,21-391-03330,150184.203125
03331,Boudh,391,KANTAMAL,21-391-03331,173415.28125
03332,Cuttack,381,ATHAGAD,21-381-03332,172199.09375
03333,Cuttack,381,BADAMBA,21-381-03333,173483.96875
03334,Cuttack,381,BANKI,21-381-03334,114445.203125
03335,Cuttack,381,BANKI- DAMPARA,21-381-03335,134874.5
03336,Cuttack,381,BARANGA,21-381-03336,56179.171875
03337,Cuttack,381,CUTTACKSADAR,21-381-03337,831707.375
03338,Cuttack,381,KANTAPADA,21-381-03338,94824.53125
03339,Cuttack,381,MAHANGA,21-381-03339,185172.53125
03340,Cuttack,381,NARASINGHPUR,21-381-03340,169253.765625
03341,Cuttack,381,NIALI,21-381-03341,142876.125
03342,Cuttack,381,NISCHINTA KOILI,21-381-03342,175691.203125
03343,Cuttack,381,SALEPUR,21-381-03343,211362.21875
03344,Cuttack,381,TANGI CHOUDWAR,21-381-03344,237156.5
03345,Cuttack,381,TIGIRIA,21-381-03345,86701.2109375
03346,Deogarh,373,BARKOTE,21-373-03346,118660.0625
03347,Deogarh,373,REAMAL,21-373-03347,117430.6328125
03348,Deogarh,373,TILEIBANI,21-373-03348,101824.953125
03349,Dhenkanal,383,BHUBAN,21-383-03349,118471.3515625
03350,Dhenkanal,383,DHENKANAL SADAR,21-383-03350,264508.125
03351,Dhenkanal,383,GONDIA,21-383-03351,190582.453125
03352,Dhenkanal,383,HINDOL,21-383-03352,178057.484375
03353,Dhenkanal,383,KAMAKHYANAGAR,21-383-03353,172567.359375
03354,Dhenkanal,383,KANKADA HAD,21-383-03354,113678.078125
03355,Dhenkanal,383,ODAPADA,21-383-03355,165806.03125
03356,Dhenkanal,383,PARJANG,21-383-03356,138078.40625
03357,Gajapati,389,GOSANI,21-389-03357,131511.953125
03358,Gajapati,389,GUMMA,21-389-03358,86582.7734375
03359,Gajapati,389,KASINAGAR,21-389-03359,46683.015625
03360,Gajapati,389,MOHANA,21-389-03360,137819.15625
03361,Gajapati,389,NUAGADA,21-389-03361,48195.3359375
03362,Gajapati,389,R.UDAYAGIRI,21-389-03362,73086.375
03363,Gajapati,389,RAYAGADA,21-389-03363,96724.40625
03364,Ganjam,388,ASKA,21-388-03364,146296.984375
03365,Ganjam,388,BEGUNIAPADA,21-388-03365,128579.78125
03366,Ganjam,388,BELLAGUNTHA,21-388-03366,98330.5625
03367,Ganjam,388,BHANJANAGAR,21-388-03367,137817.796875
03368,Ganjam,388,BUGUDA,21-388-03368,157961.4375
03369,Ganjam,388,CHATRAPUR,21-388-03369,234308.375
03370,Ganjam,388,CHIKITI,21-388-03370,153351.765625
03371,Ganjam,388,DHARAKOTE,21-388-03371,164783.265625
03372,Ganjam,388,DIGAPAHANDI,21-388-03372,201296.40625
03373,Ganjam,388,GANJAM,21-388-03373,145600.765625
03374,Ganjam,388,HINJILICUT,21-388-03374,177379.640625
03375,Ganjam,388,JAGANNATHPRASAD,21-388-03375,117389.4921875
03376,Ganjam,388,KABISURYANAGAR,21-388-03376,133893.859375
03377,Ganjam,388,KHALLIKOTE,21-388-03377,183216.734375
03378,Ganjam,388,KUKUDAKHANDI,21-388-03378,225500.09375
03379,Ganjam,388,PATRAPUR,21-388-03379,152231.671875
03380,Ganjam,388,POLOSARA,21-388-03380,186445.53125
03381,Ganjam,388,PURUSHOTTAMPUR,21-388-03381,153315.703125
03382,Ganjam,388,RANGEILUNDA,21-388-03382,524816.875
03383,Ganjam,388,SANAKHEMUNDI,21-388-03383,143726.515625
03384,Ganjam,388,SHERAGADA,21-388-03384,51124.01953125
03385,Ganjam,388,SURADA,21-388-03385,169854.5625
03386,Jagatsinghapur,380,BALIKUDA,21-380-03386,186192.890625
03387,Jagatsinghapur,380,BIRIDI,21-380-03387,83963.703125
03388,Jagatsinghapur,380,ERASAMA,21-380-03388,163244.8125
03389,Jagatsinghapur,380,JAGATSINGHPUR,21-380-03389,193447.6875
03390,Jagatsinghapur,380,KUJANG,21-380-03390,260869.3125
03391,Jagatsinghapur,380,NAUGAON,21-380-03391,70346.6171875
03392,Jagatsinghapur,380,RAGHUNATHPUR,21-380-03392,101491.9375
03393,Jagatsinghapur,380,TIRTOL,21-380-03393,181120.734375
03394,Jajapur,382,BADCHANA,21-382-03394,263241.8125
03395,Jajapur,382,BARI,21-382-03395,161829.421875
03396,Jajapur,382,BINJHARPUR,21-382-03396,201687.21875
03397,Jajapur,382,DAHRMASALA,21-382-03397,243448.71875
03398,Jajapur,382,DANAGADI,21-382-03398,185307.40625
03399,Jajapur,382,DASARATHAPUR,21-382-03399,240968.546875
03400,Jajapur,382,JAJPUR,21-382-03400,219788.578125
03401,Jajapur,382,KOREI,21-382-03401,192372.78125
03402,Jajapur,382,RASULPUR,21-382-03402,120543.6328125
03403,Jajapur,382,SUKINDA,21-382-03403,154468.6875
03404,Jharsuguda,371,JHARSUGUDA,21-371-03404,296154.28125
03405,Jharsuguda,371,KIRMIRA,21-371-03405,43511.37109375
03406,Jharsuguda,371,KOLABIRA,21-371-03406,62868.890625
03407,Jharsuguda,371,LAIKERA,21-371-03407,44359.4453125
03408,Jharsuguda,371,LAKHANPUR,21-371-03408,173851.828125
03409,Kalahandi,395,BHAWANIPATNA,21-395-03409,250610.640625
03410,Kalahandi,395,DHARAMAGARH,21-395-03410,136959.203125
03411,Kalahandi,395,GOLAMUNDA,21-395-03411,185874.671875
03412,Kalahandi,395,JAYAPATNA,21-395-03412,170140.265625
03413,Kalahandi,395,JUNAGARH,21-395-03413,225277.375
03414,Kalahandi,395,KALAMPUR,21-395-03414,55576.453125
03415,Kalahandi,395,KARLAMUNDA,21-395-03415,45949.23828125
03416,Kalahandi,395,KESINGA,21-395-03416,154999.453125
03417,Kalahandi,395,KOKASARA,21-395-03417,112156.171875
03418,Kalahandi,395,LANJIGARH,21-395-03418,127192.546875
03419,Kalahandi,395,MADANPUR RAMPUR,21-395-03419,112006.4453125
03420,Kalahandi,395,NARALA,21-395-03420,101049.9296875
03421,Kalahandi,395,THUAMUL RAM PUR,21-395-03421,93652.375
03422,Kandhamal,390,BALIGUDA,21-390-03422,87034.75
03423,Kandhamal,390,CHAKAPAD,21-390-03423,49969.29296875
03424,Kandhamal,390,DARINGIBADI,21-390-03424,116797.2421875
03425,Kandhamal,390,G.UDAYAGIRI,21-390-03425,37525.1328125
03426,Kandhamal,390,K.NUAGAN,21-390-03426,72289.015625
03427,Kandhamal,390,KHAJURIPADA,21-390-03427,56582.90625
03428,Kandhamal,390,KOTAGARH,21-390-03428,50405.46875
03429,Kandhamal,390,PHIRINGIA,21-390-03429,87790.1484375
03430,Kandhamal,390,PHULBANI,21-390-03430,81020.6796875
03431,Kandhamal,390,RAIKIA,21-390-03431,62637.875
03432,Kandhamal,390,TIKABALI,21-390-03432,42873.3046875
03433,Kandhamal,390,TUMUDIBANDH,21-390-03433,55743.09765625
03434,Kendrapara,379,AUL,21-379-03434,178152.71875
03435,Kendrapara,379,DERABISH,21-379-03435,130561.5625
03436,Kendrapara,379,GARADAPUR,21-379-03436,122363.9609375
03437,Kendrapara,379,KENDRAPADA,21-379-03437,286893.25
03438,Kendrapara,379,MAHAKALAPADA,21-379-03438,272956.59375
03439,Kendrapara,379,MARSAGHAI,21-379-03439,116132.3046875
03440,Kendrapara,379,PATTAMUNDAI,21-379-03440,205063.546875
03441,Kendrapara,379,RAJKANIKA,21-379-03441,149460.34375
03442,Kendrapara,379,RAJNAGAR,21-379-03442,187475.375
03443,Kendujhar,375,ANANDAPUR,21-375-03443,175238.53125
03444,Kendujhar,375,BANSAPAL,21-375-03444,140725.6875
03445,Kendujhar,375,CHAMPUA,21-375-03445,156480.609375
03446,Kendujhar,375,GHASIPURA,21-375-03446,155775.4375
03447,Kendujhar,375,GHATGAON,21-375-03447,151293.890625
03448,Kendujhar,375,HARICHADANPUR,21-375-03448,140547.71875
03449,Kendujhar,375,HATADIHI,21-375-03449,196132.65625
03450,Kendujhar,375,JHUMPURA,21-375-03450,119735.96875
03451,Kendujhar,375,JODA,21-375-03451,250978.125
03452,Kendujhar,375,KENDUJHAR SADAR,21-375-03452,228692.890625
03453,Kendujhar,375,PATANA,21-375-03453,122944.3203125
03454,Kendujhar,375,SAHARAPADA,21-375-03454,85836.296875
03455,Kendujhar,375,TELKOI,21-375-03455,98084.4765625
03456,Khordha,386,BALIANTA,21-386-03456,107601.0703125
03457,Khordha,386,BALIPATNA,21-386-03457,119061.6640625
03458,Khordha,386,BANAPUR,21-386-03458,132401.34375
03459,Khordha,386,BEGUNIA,21-386-03459,169679.109375
03460,Khordha,386,BHUBANESWAR,21-386-03460,1096800.375
03461,Khordha,386,BOLAGARH,21-386-03461,117164.7578125
03462,Khordha,386,CHILIKA,21-386-03462,106720.5625
03463,Khordha,386,JATNI,21-386-03463,153958.234375
03464,Khordha,386,KHORDHA,21-386-03464,197649.9375
03465,Khordha,386,TANGI,21-386-03465,233990.03125
03466,Koraput,398,BANDHUGAON,21-398-03466,54185.1328125
03467,Koraput,398,BOIPARIGUDA,21-398-03467,120185.1015625
03468,Koraput,398,BORIGUMMA,21-398-03468,179903.703125
03469,Koraput,398,DASAMANTAPUR,21-398-03469,91103.1796875
03470,Koraput,398,JEYPORE,21-398-03470,220643.671875
03471,Koraput,398,KORAPUT,21-398-03471,123890.875
03472,Koraput,398,KOTPAD,21-398-03472,153060.875
03473,Koraput,398,KUNDURA,21-398-03473,69274.46875
03474,Koraput,398,LAMTAPUT,21-398-03474,80158.890625
03475,Koraput,398,LAXMIPUR,21-398-03475,62367.14453125
03476,Koraput,398,NANDAPUR,21-398-03476,93711.2734375
03477,Koraput,398,NARAYAN PATANA,21-398-03477,49733.89453125
03478,Koraput,398,POTTANGI,21-398-03478,70949.140625
03479,Koraput,398,SEMILIGUDA,21-398-03479,134357.296875
03480,Malkangiri,399,KALIMELA,21-399-03480,125436.7578125
03481,Malkangiri,399,KHAIRAPUT,21-399-03481,46406.734375
03482,Malkangiri,399,KORUKONDA,21-399-03482,152021.8125
03483,Malkangiri,399,CHITRAKONDA,21-399-03483,73340.078125
03484,Malkangiri,399,MALKANGIRI,21-399-03484,111757.765625
03485,Malkangiri,399,MATHILI,21-399-03485,129022.6484375
03486,Malkangiri,399,PODIA,21-399-03486,78911.6171875
03487,Mayurbhanj,376,BADASAHI,21-376-03487,155072.6875
03488,Mayurbhanj,376,BAHALDA,21-376-03488,92278.5078125
03489,Mayurbhanj,376,BANGRIPOSI,21-376-03489,119119.765625
03490,Mayurbhanj,376,BARIPADA,21-376-03490,199834.9375
03491,Mayurbhanj,376,BETNOTI,21-376-03491,175779.71875
03492,Mayurbhanj,376,BIJATALA,21-376-03492,62560.95703125
03493,Mayurbhanj,376,BISOI,21-376-03493,87696.3515625
03494,Mayurbhanj,376,GOPABANDHUNAGAR,21-376-03494,73861.3359375
03495,Mayurbhanj,376,JAMDA,21-376-03495,82580.3828125
03496,Mayurbhanj,376,JOSHIPUR,21-376-03496,131079.546875
03497,Mayurbhanj,376,KAPTIPADA,21-376-03497,169304.0625
03498,Mayurbhanj,376,KARANJIA,21-376-03498,107206.9609375
03499,Mayurbhanj,376,KHUNTA,21-376-03499,80859.390625
03500,Mayurbhanj,376,KULIANA,21-376-03500,119067.6484375
03501,Mayurbhanj,376,KUSUMI,21-376-03501,117855.90625
03502,Mayurbhanj,376,MORADA,21-376-03502,122070.1484375
03503,Mayurbhanj,376,RAIRANGPUR,21-376-03503,66753.2421875
03504,Mayurbhanj,376,RARUAN,21-376-03504,41948.52734375
03505,Mayurbhanj,376,RASGOVINDPUR,21-376-03505,110309.875
03506,Mayurbhanj,376,SAMAKHUNTA,21-376-03506,110610.5390625
03507,Mayurbhanj,376,SARASKANA,21-376-03507,88755.3515625
03508,Mayurbhanj,376,SUKRULI,21-376-03508,63655.6796875
03509,Mayurbhanj,376,SULIAPADA,21-376-03509,130118.7734375
03510,Mayurbhanj,376,THAKURMUNDA,21-376-03510,97166.8046875
03511,Mayurbhanj,376,TIRING,21-376-03511,73879.4453125
03512,Mayurbhanj,376,UDALA,21-376-03512,106292.6484375
03513,Nabarangpur,397,CHANDAHANDI,21-397-03513,76976.03125
03514,Nabarangpur,397,DABUGAM,21-397-03514,75633.2109375
03515,Nabarangpur,397,JHARIGAM,21-397-03515,179843.15625
03516,Nabarangpur,397,KOSAGUMUDA,21-397-03516,162837.703125
03517,Nabarangpur,397,NABARANGPUR,21-397-03517,127168.6328125
03518,Nabarangpur,397,NANDAHANDI,21-397-03518,65188.08203125
03519,Nabarangpur,397,PAPADAHANDI,21-397-03519,138788.640625
03520,Nabarangpur,397,RAIGHAR,21-397-03520,182578.09375
03521,Nabarangpur,397,TENTULIKHUNTI,21-397-03521,106646.6328125
03522,Nabarangpur,397,UMERKOTE,21-397-03522,236463.15625
03523,Nayagarh,385,BHAPUR,21-385-03523,107619.734375
03524,Nayagarh,385,DASAPALLA,21-385-03524,112095.296875
03525,Nayagarh,385,GANIA,21-385-03525,31634.025390625
03526,Nayagarh,385,KHANDAPARA,21-385-03526,94875.703125
03527,Nayagarh,385,NAYAGARH,21-385-03527,171408.8125
03528,Nayagarh,385,NUAGAON,21-385-03528,91179.9453125
03529,Nayagarh,385,ODAGAON,21-385-03529,174027.109375
03530,Nayagarh,385,RANAPUR,21-385-03530,196542.6875
03531,Nuapada,394,BODEN,21-394-03531,82373.328125
03532,Nuapada,394,KHARIAR,21-394-03532,141819.0
03533,Nuapada,394,KOMNA,21-394-03533,155744.578125
03534,Nuapada,394,NUAPADA,21-394-03534,178951.9375
03535,Nuapada,394,SINAPALI,21-394-03535,111440.1484375
03536,Puri,387,ASTARANGA,21-387-03536,89110.3828125
03537,Puri,387,BRAHMAGIRI,21-387-03537,419805.5625
03538,Puri,387,DELANGA,21-387-03538,139175.671875
03539,Puri,387,GOP,21-387-03539,143161.90625
03540,Puri,387,KAKAT PUR,21-387-03540,111191.71875
03541,Puri,387,KANAS,21-387-03541,168959.171875
03542,Puri,387,KRUSHNAPRASAD,21-387-03542,76721.5390625
03543,Puri,387,NIMAPADA,21-387-03543,203214.921875
03544,Puri,387,PIPILI,21-387-03544,150389.09375
03545,Puri,387,SADAR,21-387-03545,137079.859375
03546,Puri,387,SATYABADI,21-387-03546,158063.484375
03547,Rayagada,396,BISSAMCUTTACK,21-396-03547,103311.7578125
03548,Rayagada,396,CHANDRAPUR,21-396-03548,65622.765625
03549,Rayagada,396,GUDARI,21-396-03549,51439.57421875
03550,Rayagada,396,GUNUPUR,21-396-03550,103120.6640625
03551,Rayagada,396,KALYANSINGPUR,21-396-03551,69434.828125
03552,Rayagada,396,KASIPUR,21-396-03552,169092.3125
03553,Rayagada,396,KOLNARA,21-396-03553,93721.140625
03554,Rayagada,396,MUNIGUDA,21-396-03554,68980.390625
03555,Rayagada,396,PADMAPUR,21-396-03555,76542.546875
03556,Rayagada,396,RAMANAGUDA,21-396-03556,53380.33203125
03557,Rayagada,396,RAYAGADA,21-396-03557,225212.875
03558,Sambalpur,372,BAMRA,21-372-03558,110754.8203125
03559,Sambalpur,372,DHANKAUDA,21-372-03559,294727.0625
03560,Sambalpur,372,JAMANKIRA,21-372-03560,115090.859375
03561,Sambalpur,372,JUJOMURA,21-372-03561,125372.8203125
03562,Sambalpur,372,KUCHINDA,21-372-03562,93702.515625
03563,Sambalpur,372,MANESWAR,21-372-03563,211286.375
03564,Sambalpur,372,NAKTIDEUL,21-372-03564,76630.984375
03565,Sambalpur,372,RAIRAKHOL,21-372-03565,80225.5859375
03566,Sambalpur,372,RENGALI,21-372-03566,100916.640625
03567,Sonepur,392,BINIKA,21-392-03567,113201.0703125
03568,Sonepur,392,BIRMAHARAJPUR,21-392-03568,92851.9609375
03569,Sonepur,392,DUNGURIPALI,21-392-03569,136921.890625
03570,Sonepur,392,SONEPUR,21-392-03570,105194.0078125
03571,Sonepur,392,TARBHA,21-392-03571,79755.6796875
03572,Sonepur,392,ULLUNDA,21-392-03572,113644.9765625
03573,Sundargarh,374,BALISANKARA,21-374-03573,109409.9609375
03574,Sundargarh,374,BARGAON,21-374-03574,74459.2734375
03575,Sundargarh,374,BISRA,21-374-03575,679128.1875
03576,Sundargarh,374,BONAIGARH,21-374-03576,83951.7265625
03577,Sundargarh,374,GURUNDIA,21-374-03577,75174.46875
03578,Sundargarh,374,HEMGIR,21-374-03578,95997.7109375
03579,Sundargarh,374,KOIDA,21-374-03579,89688.2265625
03580,Sundargarh,374,KUARMUNDA,21-374-03580,123789.9453125
03581,Sundargarh,374,KUTRA,21-374-03581,87260.25
03582,Sundargarh,374,LAHUNIPARA,21-374-03582,106522.71875
03583,Sundargarh,374,LATHIKATA,21-374-03583,111340.2265625
03584,Sundargarh,374,LEPHRIPARA,21-374-03584,71191.8984375
03585,Sundargarh,374,NUAGAON,21-374-03585,108883.1640625
03586,Sundargarh,374,RAJGANGPUR,21-374-03586,189890.828125
03587,Sundargarh,374,SUBDEGA,21-374-03587,85478.2109375
03588,Sundargarh,374,SUNDARGARH,21-374-03588,117544.8828125
03589,Sundargarh,374,TANGARPALI,21-374-03589,56071.94921875
