block_lgd,dtname,dtcode11,block_name,object_id,sum_population
03324,Bhadrak,378,BHANDARIPOKHARI,21-378-03324,99720.3125
03325,Bhadrak,378,BONTH,21-378-03325,130101.3046875
03326,Bhadrak,378,CHANDABALI,21-378-03326,286608.875
03327,Bhadrak,378,DHAMANAGAR,21-378-03327,202160.8125
03328,Bhadrak,378,TIHIDI,21-378-03328,194484.203125
03329,Boudh,391,BOUDH,21-391-03329,174031.109375
03330,Boudh,391,HARABHANGA,21-391-03330,153150.671875
03331,Boudh,391,KANTAMAL,21-391-03331,177311.34375
03332,Cuttack,381,ATHAGAD,21-381-03332,173035.578125
03333,Cuttack,381,BADAMBA,21-381-03333,175402.0
03334,Cuttack,381,BANKI,21-381-03334,115902.328125
03335,Cuttack,381,BANKI- DAMPARA,21-381-03335,136793.96875
03336,Cuttack,381,BARANGA,21-381-03336,55088.78125
03337,Cuttack,381,CUTTACKSADAR,21-381-03337,848342.6875
03338,Cuttack,381,KANTAPADA,21-381-03338,94924.625
03339,Cuttack,381,MAHANGA,21-381-03339,186765.8125
03340,Cuttack,381,NARASINGHPUR,21-381-03340,171286.265625
03341,Cuttack,381,NIALI,21-381-03341,145093.484375
03342,Cuttack,381,NISCHINTA KOILI,21-381-03342,176640.03125
03343,Cuttack,381,SALEPUR,21-381-03343,215321.34375
03344,Cuttack,381,TANGI CHOUDWAR,21-381-03344,236245.546875
03345,Cuttack,381,TIGIRIA,21-381-03345,87716.4765625
03346,Deogarh,373,BARKOTE,21-373-03346,120283.0859375
03347,Deogarh,373,REAMAL,21-373-03347,118652.7421875
03348,Deogarh,373,TILEIBANI,21-373-03348,102892.2109375
03349,Dhenkanal,383,BHUBAN,21-383-03349,119840.296875
03350,Dhenkanal,383,DHENKANAL SADAR,21-383-03350,267374.65625
03351,Dhenkanal,383,GONDIA,21-383-03351,192644.3125
03352,Dhenkanal,383,HINDOL,21-383-03352,179113.15625
03353,Dhenkanal,383,KAMAKHYANAGAR,21-383-03353,175859.328125
03354,Dhenkanal,383,KANKADA HAD,21-383-03354,115485.0234375
03355,Dhenkanal,383,ODAPADA,21-383-03355,167695.828125
03356,Dhenkanal,383,PARJANG,21-383-03356,139150.5625
03357,Gajapati,389,GOSANI,21-389-03357,132989.984375
03358,Gajapati,389,GUMMA,21-389-03358,87316.5078125
03359,Gajapati,389,KASINAGAR,21-389-03359,46979.2734375
03360,Gajapati,389,MOHANA,21-389-03360,139464.21875
03361,Gajapati,389,NUAGADA,21-389-03361,48007.1484375
03362,Gajapati,389,R.UDAYAGIRI,21-389-03362,74326.0703125
03363,Gajapati,389,RAYAGADA,21-389-03363,97809.9921875
03364,Ganjam,388,ASKA,21-388-03364,147015.953125
03365,Ganjam,388,BEGUNIAPADA,21-388-03365,130312.9921875
03366,Ganjam,388,BELLAGUNTHA,21-388-03366,97645.1484375
03367,Ganjam,388,BHANJANAGAR,21-388-03367,141191.71875
03368,Ganjam,388,BUGUDA,21-388-03368,160119.109375
03369,Ganjam,388,CHATRAPUR,21-388-03369,237086.640625
03370,Ganjam,388,CHIKITI,21-388-03370,155622.8125
03371,Ganjam,388,DHARAKOTE,21-388-03371,167487.09375
03372,Ganjam,388,DIGAPAHANDI,21-388-03372,204068.25
03373,Ganjam,388,GANJAM,21-388-03373,148049.71875
03374,Ganjam,388,HINJILICUT,21-388-03374,179054.984375
03375,Ganjam,388,JAGANNATHPRASAD,21-388-03375,118718.9375
03376,Ganjam,388,KABISURYANAGAR,21-388-03376,135422.640625
03377,Ganjam,388,KHALLIKOTE,21-388-03377,184694.84375
03378,Ganjam,388,KUKUDAKHANDI,21-388-03378,224110.9375
03379,Ganjam,388,PATRAPUR,21-388-03379,153920.703125
03380,Ganjam,388,POLOSARA,21-388-03380,187814.734375
03381,Ganjam,388,PURUSHOTTAMPUR,21-388-03381,156641.921875
03382,Ganjam,388,RANGEILUNDA,21-388-03382,532064.8125
03383,Ganjam,388,SANAKHEMUNDI,21-388-03383,145761.75
03384,Ganjam,388,SHERAGADA,21-388-03384,51978.09375
03385,Ganjam,388,SURADA,21-388-03385,171447.078125
03386,Jagatsinghapur,380,BALIKUDA,21-380-03386,187462.15625
03387,Jagatsinghapur,380,BIRIDI,21-380-03387,84586.1796875
03388,Jagatsinghapur,380,ERASAMA,21-380-03388,162768.4375
03389,Jagatsinghapur,380,JAGATSINGHPUR,21-380-03389,192353.703125
03390,Jagatsinghapur,380,KUJANG,21-380-03390,262827.34375
03391,Jagatsinghapur,380,NAUGAON,21-380-03391,71010.5390625
03392,Jagatsinghapur,380,RAGHUNATHPUR,21-380-03392,102304.1875
03393,Jagatsinghapur,380,TIRTOL,21-380-03393,186211.296875
03394,Jajapur,382,BADCHANA,21-382-03394,265143.78125
03395,Jajapur,382,BARI,21-382-03395,163017.546875
03396,Jajapur,382,BINJHARPUR,21-382-03396,204851.53125
03397,Jajapur,382,DAHRMASALA,21-382-03397,246970.8125
03398,Jajapur,382,DANAGADI,21-382-03398,188371.46875
03399,Jajapur,382,DASARATHAPUR,21-382-03399,243757.359375
03400,Jajapur,382,JAJPUR,21-382-03400,220993.171875
03401,Jajapur,382,KOREI,21-382-03401,194389.15625
03402,Jajapur,382,RASULPUR,21-382-03402,121682.3359375
03403,Jajapur,382,SUKINDA,21-382-03403,155499.234375
03404,Jharsuguda,371,JHARSUGUDA,21-371-03404,298600.40625
03405,Jharsuguda,371,KIRMIRA,21-371-03405,43726.0546875
03406,Jharsuguda,371,KOLABIRA,21-371-03406,64062.23046875
03407,Jharsuguda,371,LAIKERA,21-371-03407,44915.00390625
03408,Jharsuguda,371,LAKHANPUR,21-371-03408,176836.875
03409,Kalahandi,395,BHAWANIPATNA,21-395-03409,255445.984375
03410,Kalahandi,395,DHARAMAGARH,21-395-03410,138973.953125
03411,Kalahandi,395,GOLAMUNDA,21-395-03411,189058.78125
03412,Kalahandi,395,JAYAPATNA,21-395-03412,173664.984375
03413,Kalahandi,395,JUNAGARH,21-395-03413,229555.03125
03414,Kalahandi,395,KALAMPUR,21-395-03414,56296.875
03415,Kalahandi,395,KARLAMUNDA,21-395-03415,46720.3984375
03416,Kalahandi,395,KESINGA,21-395-03416,158022.390625
03417,Kalahandi,395,KOKASARA,21-395-03417,113860.765625
03418,Kalahandi,395,LANJIGARH,21-395-03418,128261.8125
03419,Kalahandi,395,MADANPUR RAMPUR,21-395-03419,113638.171875
03420,Kalahandi,395,NARALA,21-395-03420,102802.625
03421,Kalahandi,395,THUAMUL RAM PUR,21-395-03421,95019.6328125
03422,Kandhamal,390,BALIGUDA,21-390-03422,88209.296875
03423,Kandhamal,390,CHAKAPAD,21-390-03423,50584.54296875
03424,Kandhamal,390,DARINGIBADI,21-390-03424,117797.2265625
03425,Kandhamal,390,G.UDAYAGIRI,21-390-03425,37923.69921875
03426,Kandhamal,390,K.NUAGAN,21-390-03426,73260.1640625
03427,Kandhamal,390,KHAJURIPADA,21-390-03427,57373.78125
03428,Kandhamal,390,KOTAGARH,21-390-03428,50918.015625
03429,Kandhamal,390,PHIRINGIA,21-390-03429,88456.3203125
03430,Kandhamal,390,PHULBANI,21-390-03430,82208.7109375
03431,Kandhamal,390,RAIKIA,21-390-03431,63320.5625
03432,Kandhamal,390,TIKABALI,21-390-03432,43387.828125
03433,Kandhamal,390,TUMUDIBANDH,21-390-03433,56672.6015625
03434,Kendrapara,379,AUL,21-379-03434,180204.0625
03435,Kendrapara,379,DERABISH,21-379-03435,131355.375
03436,Kendrapara,379,GARADAPUR,21-379-03436,124111.953125
03437,Kendrapara,379,KENDRAPADA,21-379-03437,289276.09375
03438,Kendrapara,379,MAHAKALAPADA,21-379-03438,276684.5625
03439,Kendrapara,379,MARSAGHAI,21-379-03439,116087.96875
03440,Kendrapara,379,PATTAMUNDAI,21-379-03440,208156.703125
03441,Kendrapara,379,RAJKANIKA,21-379-03441,151251.125
03442,Kendrapara,379,RAJNAGAR,21-379-03442,189676.59375
03443,Kendujhar,375,ANANDAPUR,21-375-03443,177052.875
03444,Kendujhar,375,BANSAPAL,21-375-03444,140721.3125
03445,Kendujhar,375,CHAMPUA,21-375-03445,157853.296875
03446,Kendujhar,375,GHASIPURA,21-375-03446,159114.375
03447,Kendujhar,375,GHATGAON,21-375-03447,152826.5
03448,Kendujhar,375,HARICHADANPUR,21-375-03448,142538.1875
03449,Kendujhar,375,HATADIHI,21-375-03449,199081.9375
03450,Kendujhar,375,JHUMPURA,21-375-03450,122216.2265625
03451,Kendujhar,375,JODA,21-375-03451,253758.546875
03452,Kendujhar,375,KENDUJHAR SADAR,21-375-03452,234757.0
03453,Kendujhar,375,PATANA,21-375-03453,123584.453125
03454,Kendujhar,375,SAHARAPADA,21-375-03454,87801.9375
03455,Kendujhar,375,TELKOI,21-375-03455,99623.96875
03456,Khordha,386,BALIANTA,21-386-03456,109016.328125
03457,Khordha,386,BALIPATNA,21-386-03457,122075.3203125
03458,Khordha,386,BANAPUR,21-386-03458,135244.96875
03459,Khordha,386,BEGUNIA,21-386-03459,172766.421875
03460,Khordha,386,BHUBANESWAR,21-386-03460,1117777.25
03461,Khordha,386,BOLAGARH,21-386-03461,119644.671875
03462,Khordha,386,CHILIKA,21-386-03462,108701.2578125
03463,Khordha,386,JATNI,21-386-03463,155314.75
03464,Khordha,386,KHORDHA,21-386-03464,200610.546875
03465,Khordha,386,TANGI,21-386-03465,237157.484375
03466,Koraput,398,BANDHUGAON,21-398-03466,55129.76171875
03467,Koraput,398,BOIPARIGUDA,21-398-03467,120850.9765625
03468,Koraput,398,BORIGUMMA,21-398-03468,183566.953125
03469,Koraput,398,DASAMANTAPUR,21-398-03469,93096.4609375
03470,Koraput,398,JEYPORE,21-398-03470,223459.8125
03471,Koraput,398,KORAPUT,21-398-03471,125492.59375
03472,Koraput,398,KOTPAD,21-398-03472,155182.546875
03473,Koraput,398,KUNDURA,21-398-03473,70780.734375
03474,Koraput,398,LAMTAPUT,21-398-03474,80923.1640625
03475,Koraput,398,LAXMIPUR,21-398-03475,63524.51953125
03476,Koraput,398,NANDAPUR,21-398-03476,94972.3203125
03477,Koraput,398,NARAYAN PATANA,21-398-03477,50419.41015625
03478,Koraput,398,POTTANGI,21-398-03478,72025.3984375
03479,Koraput,398,SEMILIGUDA,21-398-03479,136611.015625
03480,Malkangiri,399,KALIMELA,21-399-03480,127580.5078125
03481,Malkangiri,399,KHAIRAPUT,21-399-03481,47095.36328125
03482,Malkangiri,399,KORUKONDA,21-399-03482,155610.484375
03483,Malkangiri,399,CHITRAKONDA,21-399-03483,74228.234375
03484,Malkangiri,399,MALKANGIRI,21-399-03484,113795.328125
03485,Malkangiri,399,MATHILI,21-399-03485,131365.640625
03486,Malkangiri,399,PODIA,21-399-03486,80604.65625
03487,Mayurbhanj,376,BADASAHI,21-376-03487,157449.5
03488,Mayurbhanj,376,BAHALDA,21-376-03488,92067.8828125
03489,Mayurbhanj,376,BANGRIPOSI,21-376-03489,120580.1328125
03490,Mayurbhanj,376,BARIPADA,21-376-03490,204373.921875
03491,Mayurbhanj,376,BETNOTI,21-376-03491,177537.25
03492,Mayurbhanj,376,BIJATALA,21-376-03492,64152.73046875
03493,Mayurbhanj,376,BISOI,21-376-03493,88993.5703125
03494,Mayurbhanj,376,GOPABANDHUNAGAR,21-376-03494,75209.46875
03495,Mayurbhanj,376,JAMDA,21-376-03495,83536.1875
03496,Mayurbhanj,376,JOSHIPUR,21-376-03496,132427.734375
03497,Mayurbhanj,376,KAPTIPADA,21-376-03497,171390.90625
03498,Mayurbhanj,376,KARANJIA,21-376-03498,109042.4296875
03499,Mayurbhanj,376,KHUNTA,21-376-03499,82211.6953125
03500,Mayurbhanj,376,KULIANA,21-376-03500,119854.2421875
03501,Mayurbhanj,376,KUSUMI,21-376-03501,118928.6015625
03502,Mayurbhanj,376,MORADA,21-376-03502,124193.5859375
03503,Mayurbhanj,376,RAIRANGPUR,21-376-03503,67547.46875
03504,Mayurbhanj,376,RARUAN,21-376-03504,42064.2109375
03505,Mayurbhanj,376,RASGOVINDPUR,21-376-03505,112350.0234375
03506,Mayurbhanj,376,SAMAKHUNTA,21-376-03506,110748.21875
03507,Mayurbhanj,376,SARASKANA,21-376-03507,90233.140625
03508,Mayurbhanj,376,SUKRULI,21-376-03508,65029.1640625
03509,Mayurbhanj,376,SULIAPADA,21-376-03509,131571.46875
03510,Mayurbhanj,376,THAKURMUNDA,21-376-03510,98243.2421875
03511,Mayurbhanj,376,TIRING,21-376-03511,75297.15625
03512,Mayurbhanj,376,UDALA,21-376-03512,107443.6640625
03513,Nabarangpur,397,CHANDAHANDI,21-397-03513,78370.859375
03514,Nabarangpur,397,DABUGAM,21-397-03514,76677.0703125
03515,Nabarangpur,397,JHARIGAM,21-397-03515,182786.4375
03516,Nabarangpur,397,KOSAGUMUDA,21-397-03516,165551.421875
03517,Nabarangpur,397,NABARANGPUR,21-397-03517,129246.5703125
03518,Nabarangpur,397,NANDAHANDI,21-397-03518,65974.640625
03519,Nabarangpur,397,PAPADAHANDI,21-397-03519,141769.0625
03520,Nabarangpur,397,RAIGHAR,21-397-03520,185658.5
03521,Nabarangpur,397,TENTULIKHUNTI,21-397-03521,108636.3125
03522,Nabarangpur,397,UMERKOTE,21-397-03522,241071.828125
03523,Nayagarh,385,BHAPUR,21-385-03523,108704.171875
03524,Nayagarh,385,DASAPALLA,21-385-03524,113117.6171875
03525,Nayagarh,385,GANIA,21-385-03525,32007.900390625
03526,Nayagarh,385,KHANDAPARA,21-385-03526,96091.71875
03527,Nayagarh,385,NAYAGARH,21-385-03527,172724.953125
03528,Nayagarh,385,NUAGAON,21-385-03528,92639.265625
03529,Nayagarh,385,ODAGAON,21-385-03529,175906.8125
03530,Nayagarh,385,RANAPUR,21-385-03530,199049.671875
03531,Nuapada,394,BODEN,21-394-03531,83225.875
03532,Nuapada,394,KHARIAR,21-394-03532,144216.515625
03533,Nuapada,394,KOMNA,21-394-03533,158427.390625
03534,Nuapada,394,NUAPADA,21-394-03534,181442.046875
03535,Nuapada,394,SINAPALI,21-394-03535,113020.640625
03536,Puri,387,ASTARANGA,21-387-03536,90287.1796875
03537,Puri,387,BRAHMAGIRI,21-387-03537,425532.3125
03538,Puri,387,DELANGA,21-387-03538,141572.65625
03539,Puri,387,GOP,21-387-03539,144413.3125
03540,Puri,387,KAKAT PUR,21-387-03540,112640.765625
03541,Puri,387,KANAS,21-387-03541,170283.234375
03542,Puri,387,KRUSHNAPRASAD,21-387-03542,78100.578125
03543,Puri,387,NIMAPADA,21-387-03543,205631.484375
03544,Puri,387,PIPILI,21-387-03544,151739.921875
03545,Puri,387,SADAR,21-387-03545,137821.90625
03546,Puri,387,SATYABADI,21-387-03546,162205.59375
03547,Rayagada,396,BISSAMCUTTACK,21-396-03547,105143.6953125
03548,Rayagada,396,CHANDRAPUR,21-396-03548,66665.2421875
03549,Rayagada,396,GUDARI,21-396-03549,52072.04296875
03550,Rayagada,396,GUNUPUR,21-396-03550,105051.984375
03551,Rayagada,396,KALYANSINGPUR,21-396-03551,70527.2890625
03552,Rayagada,396,KASIPUR,21-396-03552,171356.859375
03553,Rayagada,396,KOLNARA,21-396-03553,94606.2421875
03554,Rayagada,396,MUNIGUDA,21-396-03554,70027.453125
03555,Rayagada,396,PADMAPUR,21-396-03555,77614.5
03556,Rayagada,396,RAMANAGUDA,21-396-03556,54414.328125
03557,Rayagada,396,RAYAGADA,21-396-03557,229134.390625
03558,Sambalpur,372,BAMRA,21-372-03558,111351.5546875
03559,Sambalpur,372,DHANKAUDA,21-372-03559,292951.34375
03560,Sambalpur,372,JAMANKIRA,21-372-03560,115579.578125
03561,Sambalpur,372,JUJOMURA,21-372-03561,126660.203125
03562,Sambalpur,372,KUCHINDA,21-372-03562,95876.7421875
03563,Sambalpur,372,MANESWAR,21-372-03563,218238.515625
03564,Sambalpur,372,NAKTIDEUL,21-372-03564,77298.1328125
03565,Sambalpur,372,RAIRAKHOL,21-372-03565,81379.1796875
03566,Sambalpur,372,RENGALI,21-372-03566,102524.8828125
03567,Sonepur,392,BINIKA,21-392-03567,114987.7578125
03568,Sonepur,392,BIRMAHARAJPUR,21-392-03568,93652.5
03569,Sonepur,392,DUNGURIPALI,21-392-03569,138321.5625
03570,Sonepur,392,SONEPUR,21-392-03570,106193.8671875
03571,Sonepur,392,TARBHA,21-392-03571,80651.96875
03572,Sonepur,392,ULLUNDA,21-392-03572,115676.96875
03573,Sundargarh,374,BALISANKARA,21-374-03573,111087.3671875
03574,Sundargarh,374,BARGAON,21-374-03574,75069.4296875
03575,Sundargarh,374,BISRA,21-374-03575,690329.375
03576,Sundargarh,374,BONAIGARH,21-374-03576,84868.6171875
03577,Sundargarh,374,GURUNDIA,21-374-03577,76385.796875
03578,Sundargarh,374,HEMGIR,21-374-03578,97113.4453125
03579,Sundargarh,374,KOIDA,21-374-03579,90371.46875
03580,Sundargarh,374,KUARMUNDA,21-374-03580,125183.84375
03581,Sundargarh,374,KUTRA,21-374-03581,88342.65625
03582,Sundargarh,374,LAHUNIPARA,21-374-03582,108138.7421875
03583,Sundargarh,374,LATHIKATA,21-374-03583,111579.7265625
03584,Sundargarh,374,LEPHRIPARA,21-374-03584,71774.8671875
03585,Sundargarh,374,NUAGAON,21-374-03585,109968.375
03586,Sundargarh,374,RAJGANGPUR,21-374-03586,192912.796875
03587,Sundargarh,374,SUBDEGA,21-374-03587,87271.3203125
03588,Sundargarh,374,SUNDARGARH,21-374-03588,119207.4140625
03589,Sundargarh,374,TANGARPALI,21-374-03589,56574.171875
