dtname,block_name,object_id,schools_count
Nabarangpur,KOSAGUMUDA,21-397-03516,232
Nabarangpur,NABARANGPUR,21-397-03517,167
Nabarangpur,NANDAHANDI,21-397-03518,74
Nabarangpur,PAPADAHANDI,21-397-03519,208
Nabarangpur,RAIGHAR,21-397-03520,386
Nabarangpur,TENTULIKHUNTI,21-397-03521,137
Nabarangpur,UMERKOTE,21-397-03522,329
Nayagarh,BHAPUR,21-385-03523,132
Nayagarh,DASAPALLA,21-385-03524,171
Nayagarh,GANIA,21-385-03525,60
Nayagarh,KHANDAPARA,21-385-03526,127
Nayagarh,NAYAGARH,21-385-03527,227
Nayagarh,NUAGAON,21-385-03528,153
Nayagarh,ODAGAON,21-385-03529,218
Nayagarh,RANAPUR,21-385-03530,271
Nuapada,BODEN,21-394-03531,135
Nuapada,KHARIAR,21-394-03532,176
Nuapada,KOMNA,21-394-03533,241
Nuapada,NUAPADA,21-394-03534,249
Nuapada,SINAPALI,21-394-03535,176
Puri,ASTARANGA,21-387-03536,133
Puri,BRAHMAGIRI,21-387-03537,353
Puri,DELANGA,21-387-03538,180
Puri,GOP,21-387-03539,234
Puri,KAKAT PUR,21-387-03540,215
Puri,KANAS,21-387-03541,234
Puri,KRUSHNAPRASAD,21-387-03542,164
Puri,NIMAPADA,21-387-03543,360
Puri,PIPILI,21-387-03544,243
Puri,SADAR,21-387-03545,233
Puri,SATYABADI,21-387-03546,167
Rayagada,BISSAMCUTTACK,21-396-03547,210
Rayagada,CHANDRAPUR,21-396-03548,156
Rayagada,GUDARI,21-396-03549,128
Rayagada,GUNUPUR,21-396-03550,201
Rayagada,KALYANSINGPUR,21-396-03551,169
Rayagada,KASIPUR,21-396-03552,303
Rayagada,KOLNARA,21-396-03553,154
Rayagada,MUNIGUDA,21-396-03554,160
Rayagada,PADMAPUR,21-396-03555,109
Rayagada,RAMANAGUDA,21-396-03556,119
Rayagada,RAYAGADA,21-396-03557,304
Sambalpur,BAMRA,21-372-03558,171
Sambalpur,DHANKAUDA,21-372-03559,296
Sambalpur,JAMANKIRA,21-372-03560,207
Sambalpur,JUJOMURA,21-372-03561,144
Sambalpur,KUCHINDA,21-372-03562,133
Sambalpur,MANESWAR,21-372-03563,135
Sambalpur,NAKTIDEUL,21-372-03564,136
Sambalpur,RAIRAKHOL,21-372-03565,144
Sambalpur,RENGALI,21-372-03566,149
Sonepur,BINIKA,21-392-03567,159
Sonepur,BIRMAHARAJPUR,21-392-03568,181
Sonepur,DUNGURIPALI,21-392-03569,159
Sonepur,SONEPUR,21-392-03570,180
Sonepur,TARBHA,21-392-03571,154
Sonepur,ULLUNDA,21-392-03572,184
Sundargarh,BALISANKARA,21-374-03573,191
Sundargarh,BARGAON,21-374-03574,127
Sundargarh,BISRA,21-374-03575,324
Sundargarh,BONAIGARH,21-374-03576,130
Sundargarh,GURUNDIA,21-374-03577,141
Sundargarh,HEMGIR,21-374-03578,157
Sundargarh,KOIDA,21-374-03579,178
Sundargarh,KUARMUNDA,21-374-03580,221
Sundargarh,KUTRA,21-374-03581,126
Sundargarh,LAHUNIPARA,21-374-03582,204
Sundargarh,LATHIKATA,21-374-03583,186
Sundargarh,LEPHRIPARA,21-374-03584,134
Sundargarh,NUAGAON,21-374-03585,163
Sundargarh,RAJGANGPUR,21-374-03586,191
Sundargarh,SUBDEGA,21-374-03587,120
Sundargarh,SUNDARGARH,21-374-03588,159
Sundargarh,TANGARPALI,21-374-03589,109
