objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd,remark,ac_no,search_village,st_length(shape),st_area(shape),temp,id,b_pan_code,b_pan_name,d_pan_code,d_pan_name,test
388734,KULAPPURAM,33,629,05881,643108,TAMIL NADU,Kanniyakumari,Vilavancode,Kulappuram (CT),643108,575,33,224569,Kulappuram,5881,Munchira,6192,,234.0,1,9601.780861876046,3912811.889820385,1,394002,6497,MUNCHIRAI,529,Kanniyakumari,394002
189317,KAROD,32,601,05692,628532,KERALA,Thiruvananthapuram,Neyyattinkara,Karode,628532,565,32,221788,Karode,5692,Parassala,6075,,140.0,1,25118.36084122656,14217869.22868409,1,191449,6382,PARASSALA,520,Thiruvananthapuram,191449
189318,PARASSALA,32,601,05692,628547,KERALA,Thiruvananthapuram,Neyyattinkara,Parassala (CT),628547,565,32,221790,Parassala,5692,Parassala,6075,,137.0,1,19709.90419586648,10930294.985416915,1,191450,6382,PARASSALA,520,Thiruvananthapuram,191450
189312,CHENKAL,32,601,05692,628533,KERALA,Thiruvananthapuram,Neyyattinkara,Chenkal (Part),628533,565,32,221787,Chenkal,5692,Parassala,6075,,140.0,1,20820.45253576529,20945744.734658085,1,191444,6382,PARASSALA,520,Thiruvananthapuram,191444
388754,VILAVANCODE,33,629,05881,643105,TAMIL NADU,Kanniyakumari,Vilavancode,Vanniyoor (CT),643105,575,33,224564,Vanniyoor,5881,Munchira,6192,,233.0,1,6733.763328673342,1842522.233477755,1,394023,6497,MUNCHIRAI,529,Kanniyakumari,394023
388762,PALUKAL,33,629,05881,643104,TAMIL NADU,Kanniyakumari,Vilavancode,Malayadi (CT),643104,575,33,224558,Malayadi,5881,Munchira,6192,,233.0,1,8961.253702246131,3608950.446615565,1,394031,6497,MUNCHIRAI,529,Kanniyakumari,394031
388778,PALUKAL,33,629,05881,803883,TAMIL NADU,Kanniyakumari,Vilavancode,Palugal (TP),803883,575,33,0,,5881,Munchira,6192,,233.0,1,15397.640168070346,7231895.88303615,1,394047,6497,MUNCHIRAI,529,Kanniyakumari,394047
388789,EDAICODE,33,629,05881,803882,TAMIL NADU,Kanniyakumari,Vilavancode,Edaicode (TP),803882,575,33,0,,5881,Melpuram,6191,,233.0,1,17393.678084927284,10677745.127457745,1,394058,6496,MELPURAM,529,Kanniyakumari,394058
388797,MANGOD,33,629,05881,643101,TAMIL NADU,Kanniyakumari,Vilavancode,Puliyoorsalai (CT),643101,575,33,224563,Puliyoor Salai,5881,Melpuram,6191,,233.0,1,12962.602695050027,4516372.022954655,1,394066,6496,MELPURAM,529,Kanniyakumari,394066
189321,KUNNATTUKAL,32,601,05692,628530,KERALA,Thiruvananthapuram,Neyyattinkara,Kunnathukal,628530,565,32,221797,Kunnathukal,5692,Perumkadavila,6076,,137.0,1,21854.338130757867,18941621.043163434,1,191453,6383,PERUMKADAVILA,520,Thiruvananthapuram,191453
388810,MANGOD,33,629,05881,643093,TAMIL NADU,Kanniyakumari,Vilavancode,Mancode (Part),643093,575,33,224560,Mancode,5881,Melpuram,6191,,233.0,1,24601.345292741877,12748260.207796725,1,394079,6496,MELPURAM,529,Kanniyakumari,394079
189323,VELLARADA,32,601,05692,628525,KERALA,Thiruvananthapuram,Neyyattinkara,Vellarada,628525,565,32,221800,Vellarada,5692,Perumkadavila,6076,,137.0,1,23938.10830211601,23388448.41661619,1,191455,6383,PERUMKADAVILA,520,Thiruvananthapuram,191455
189328,KURATTUR,32,601,05692,628534,KERALA,Thiruvananthapuram,Neyyattinkara,Kulathoor,628534,565,32,221789,Kulathoor,5692,Parassala,6075,,140.0,1,21319.524912342637,13778349.54965815,1,191460,6382,PARASSALA,520,Thiruvananthapuram,191460
189327,KARUMKULAM,32,601,05692,628536,KERALA,Thiruvananthapuram,Neyyattinkara,Karumkulam,628536,565,32,221753,Karumkulam,5692,Athiyannoor,6069,,0.0,1,11849.334637874079,5754699.233672485,1,191459,6376,ATHIYANNOOR,520,Thiruvananthapuram,191459
189326,TIRUPURAM,32,601,05692,628535,KERALA,Thiruvananthapuram,Neyyattinkara,Thirupuram,628535,565,32,221792,Thirupuram,5692,Parassala,6075,,140.0,1,21776.066988522616,16610967.661360236,1,191458,6382,PARASSALA,520,Thiruvananthapuram,191458
189316,KANJIRAMKULAM,32,601,05692,628545,KERALA,Thiruvananthapuram,Neyyattinkara,Kanjiramkulam (CT),628545,565,32,221752,Kanjiramkulam,5692,Athiyannoor,6069,,139.0,1,12299.47391148534,8660092.42473893,1,191448,6376,ATHIYANNOOR,520,Thiruvananthapuram,191448
189311,ATIYANNUR,32,601,05692,628544,KERALA,Thiruvananthapuram,Neyyattinkara,Athiyannur (CT),628544,565,32,221751,Athiyannoor,5692,Athiyannoor,6069,,140.0,1,20459.638588201196,14599116.79313535,1,191443,6376,ATHIYANNOOR,520,Thiruvananthapuram,191443
189330,BALARAMAPURAM,32,601,05692,916070,KERALA,Thiruvananthapuram,Neyyattinkara,Balaramapuram,916070,565,32,221780,Balaramapuram,5692,Athiyannoor,6069,,138.0,1,13062.27596099395,5922748.607843725,1,191462,6376,ATHIYANNOOR,520,Thiruvananthapuram,191462
189325,PERUMBAZHUTUR,32,601,05692,803313,KERALA,Thiruvananthapuram,Neyyattinkara,Neyyattinkara (M),803313,565,32,0,,5692,Athiyannoor,6069,,140.0,1,19067.297024762596,10103990.816496585,1,191457,6376,ATHIYANNOOR,520,Thiruvananthapuram,191457
189022,MARANALLUR,32,601,,628527,KERALA,Thiruvananthapuram,Kattakkada,Maranalloor,628527,565,32,221783,Maranalloor,5945,Nemom,6074,,138.0,1,24028.886431406972,25470236.632779904,1,191152,6381,NEMOM,520,Thiruvananthapuram,191152
189013,MALAYINKIZH,32,601,,628541,KERALA,Thiruvananthapuram,Kattakkada,Malayinkeezhu (CT),628541,565,32,221782,Malayinkeezh,5945,Nemom,6074,,138.0,1,24578.339101508922,17496606.869790696,1,191143,6381,NEMOM,520,Thiruvananthapuram,191143
189015,KULATTUMMEL,32,601,,628540,KERALA,Thiruvananthapuram,Kattakkada,Kulathummal (CT),628540,565,32,221817,Kattakkada,5945,Vellanad,6080,,138.0,1,30350.434855687232,22585174.140209876,1,191145,6386,VELLANAD,520,Thiruvananthapuram,191145
189314,VIZHINJAM,32,601,05692,628538,KERALA,Thiruvananthapuram,Neyyattinkara,Vizhinjam (Part),628538,565,32,0,,5692,Athiyannoor,6069,,139.0,1,21359.273088176295,12556364.041734925,1,191446,6376,ATHIYANNOOR,520,Thiruvananthapuram,191446
189315,KOTTUKAL,32,601,05692,628537,KERALA,Thiruvananthapuram,Neyyattinkara,Kottukal (Part),628537,565,32,221754,Kottukal,5692,Athiyannoor,6069,,139.0,1,24349.475401947686,19043246.856289085,1,191447,6376,ATHIYANNOOR,520,Thiruvananthapuram,191447
189538,VENGANUR,32,601,05691,628518,KERALA,Thiruvananthapuram,Thiruvananthapuram,Venganoor (CT),628518,565,32,221755,Venganoor,5691,Athiyannoor,6069,,139.0,1,20682.230024536173,15490411.571534045,1,191672,6376,ATHIYANNOOR,520,Thiruvananthapuram,191672
189536,KALLIYUR,32,601,05691,628517,KERALA,Thiruvananthapuram,Thiruvananthapuram,Kalliyoor (CT),628517,565,32,221781,Kalliyoor,5691,Nemom,6074,,139.0,1,24141.19012105224,18470365.42335948,1,191670,6381,NEMOM,520,Thiruvananthapuram,191670
189313,PALLICHAL,32,601,05692,628543,KERALA,Thiruvananthapuram,Neyyattinkara,Pallichal (CT),628543,565,32,221784,Pallichal,5692,Nemom,6074,,138.0,1,19729.982609997078,16840052.450734396,1,191445,6381,NEMOM,520,Thiruvananthapuram,191445
189541,TYKKAD(SASTAMANGALAM),32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,135.0,1,21155.71907684397,14864066.40224332,1,191675,6378,POTHENCODE,520,Thiruvananthapuram,191675
189014,VILAVURKAL,32,601,,628542,KERALA,Thiruvananthapuram,Kattakkada,Vilavoorkkal (CT),628542,565,32,221786,Vilavoorkkal,5945,Nemom,6074,,138.0,1,16843.653285752527,11877168.22192036,1,191144,6381,NEMOM,520,Thiruvananthapuram,191144
189528,TIRUMALA,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,134.0,1,18216.56059545337,9672823.78392369,1,191662,6378,POTHENCODE,520,Thiruvananthapuram,191662
189535,VATTIYURKAVU,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,133.0,1,13100.71110700251,6977850.747918985,1,191669,6378,POTHENCODE,520,Thiruvananthapuram,191669
189019,VILAPPIL,32,601,,628539,KERALA,Thiruvananthapuram,Kattakkada,Vilappil (CT),628539,565,32,221785,Vilappil,5945,Nemom,6074,,138.0,1,23794.607603531913,22041407.663139764,1,191149,6381,NEMOM,520,Thiruvananthapuram,191149
189319,PARASUVAKKAL,32,601,05692,628546,KERALA,Thiruvananthapuram,Neyyattinkara,Parasuvaikkal (CT),628546,565,32,221790,Parassala,5692,Parassala,6075,,137.0,1,13535.44358270832,9656029.289545676,1,191451,6382,PARASSALA,520,Thiruvananthapuram,191451
189320,KOLLAYIL,32,601,05692,628531,KERALA,Thiruvananthapuram,Neyyattinkara,Kollayil (Part),628531,565,32,221796,Kollayil,5692,Perumkadavila,6076,,137.0,1,20962.885498143016,14929783.687378185,1,191452,6383,PERUMKADAVILA,520,Thiruvananthapuram,191452
189329,NEYYATTINKARA,32,601,05692,803313,KERALA,Thiruvananthapuram,Neyyattinkara,Neyyattinkara (M),803313,565,32,0,,5692,Athiyannoor,6069,,140.0,1,24588.761924695777,15785574.65929839,1,191461,6376,ATHIYANNOOR,520,Thiruvananthapuram,191461
189324,PERUMKADAVILA,32,601,05692,628528,KERALA,Thiruvananthapuram,Neyyattinkara,Perumkadavila,628528,565,32,221799,Perumkadavila,5692,Perumkadavila,6076,,137.0,1,20662.63172140127,17949800.019663285,1,191456,6383,PERUMKADAVILA,520,Thiruvananthapuram,191456
189322,ANAVUR,32,601,05692,628529,KERALA,Thiruvananthapuram,Neyyattinkara,Anavoor,628529,565,32,221797,Kunnathukal,5692,Perumkadavila,6076,,137.0,1,19967.5839753252,12427937.497554366,1,191454,6383,PERUMKADAVILA,520,Thiruvananthapuram,191454
189020,KIZHAVUR,32,601,,628526,KERALA,Thiruvananthapuram,Kattakkada,Keezharoor,628526,565,32,221794,Aryancode,5945,Perumkadavila,6076,,137.0,1,27485.169608064203,21482682.89397816,1,191150,6383,PERUMKADAVILA,520,Thiruvananthapuram,191150
189021,OTTASEKHARAMANGALAM,32,601,,628521,KERALA,Thiruvananthapuram,Kattakkada,Ottasekharamangalam,628521,565,32,221798,Ottasekharamangalam,5945,Perumkadavila,6076,,137.0,1,23804.988210094696,18991018.08196555,1,191151,6383,PERUMKADAVILA,520,Thiruvananthapuram,191151
189016,VIRANAKAVU,32,601,,628502,KERALA,Thiruvananthapuram,Kattakkada,Veeranakavu,628502,565,32,221819,Poovachal,5945,Vellanad,6080,,136.0,1,20709.095908931016,18108910.650118884,1,191146,6386,VELLANAD,520,Thiruvananthapuram,191146
189017,KALLIKKAD,32,601,,628522,KERALA,Thiruvananthapuram,Kattakkada,Kallikkad,628522,565,32,221795,Kallikkadu,5945,Perumkadavila,6076,,137.0,1,19629.92490264531,15068910.607705655,1,191147,6383,PERUMKADAVILA,520,Thiruvananthapuram,191147
189302,ARYANAD,32,601,05690,628496,KERALA,Thiruvananthapuram,Nedumangad,Aryanad,628496,565,32,221816,Aryanad,5690,Vellanad,6080,,136.0,1,37851.21342895507,31951463.82666351,1,191434,6386,VELLANAD,520,Thiruvananthapuram,191434
189018,AMBURI,32,601,,628524,KERALA,Thiruvananthapuram,Kattakkada,Amboori,628524,565,32,221793,Amboori,5945,Perumkadavila,6076,,137.0,1,34983.005096697605,29623880.313992616,1,191148,6383,PERUMKADAVILA,520,Thiruvananthapuram,191148
189024,VAZHICHAL,32,601,,628523,KERALA,Thiruvananthapuram,Kattakkada,Vazhichal,628523,565,32,221793,Amboori,5945,Perumkadavila,6076,,137.0,1,69546.77268491943,119452945.39928491,1,191154,6383,PERUMKADAVILA,520,Thiruvananthapuram,191154
189023,MANNURKARA,32,601,,628495,KERALA,Thiruvananthapuram,Kattakkada,Mannoorkara,628495,565,32,221818,Kuttichal,5945,Vellanad,6080,,136.0,1,58461.218032255434,93020351.65757985,1,191153,6386,VELLANAD,520,Thiruvananthapuram,191153
389420,PULIYARAI RESERVED FOREST,33,790,05874,,TAMIL NADU,Tenkasi,Shenkottai, ,0,733,33,0,,5874,Shencottah,6399,,221.0,1,36514.374660325346,22325687.33301161,1,394696,0, ,296956,Tenkasi,394696
389584,PULIYARAI RESERVED FOREST,33,790,05874,,TAMIL NADU,Tenkasi,Shenkottai, ,0,733,33,0,,5874,Shencottah,6399,,221.0,1,54960.965540754696,32134156.004374824,1,394862,0, ,296956,Tenkasi,394862
189299,PERUMKULAM,32,601,05690,628501,KERALA,Thiruvananthapuram,Nedumangad,Perumkulam,628501,565,32,221819,Poovachal,5690,Vellanad,6080,,136.0,1,34657.26113308182,21621898.310403496,1,191431,6386,VELLANAD,520,Thiruvananthapuram,191431
189300,VELLANAD,32,601,05690,628500,KERALA,Thiruvananthapuram,Nedumangad,Vellanad,628500,565,32,221822,Vellanad,5690,Vellanad,6080,,136.0,1,28380.128988343473,23928253.385243915,1,191432,6386,VELLANAD,520,Thiruvananthapuram,191432
189301,UZHAMALAKKAL,32,601,05690,628497,KERALA,Thiruvananthapuram,Nedumangad,Uzhamalackal,628497,565,32,221821,Uzhamalackal,5690,Vellanad,6080,,136.0,1,21672.811896359814,19236080.755241964,1,191433,6386,VELLANAD,520,Thiruvananthapuram,191433
189308,TOLIKKOD,32,601,05690,628493,KERALA,Thiruvananthapuram,Nedumangad,Tholicode,628493,565,32,221820,Tholicode,5690,Vellanad,6080,,136.0,1,25347.009180495286,27149288.298399534,1,191440,6386,VELLANAD,520,Thiruvananthapuram,191440
189288,PERINGAMALA,32,601,05690,628483,KERALA,Thiruvananthapuram,Nedumangad,Peringamala,628483,565,32,221803,Nanniyode,5690,Vamanapuram,6078,,131.0,1,59246.966754833724,124416654.87391236,1,191420,6384,VAMANAPURAM,520,Thiruvananthapuram,191420
189089,ARUVAPALAM,32,599,,628339,KERALA,Pathanamthitta,Konni,Aruvappulam,628339,564,32,221710,Aruvapulam,5943,Konni,6062,,114.0,1,108286.97142159441,440835960.4269241,1,191219,6370,KONNI,519,Pathanamthitta,191219
189088,CHITTAR SITATODU,32,599,,628321,KERALA,Pathanamthitta,Konni,Chittar,628321,564,32,221742,Chittar,5943,Ranni,6068,,114.0,1,177719.451044662,671290564.5886046,1,191218,6375,RANNI,519,Pathanamthitta,191218
189353,MANJAMALA,32,596,05667,628108,KERALA,Idukki,Peerumade,Manjumala,628108,556,32,221133,Peerumedu,5667,Azhutha,5977,,92.0,1,84081.89202598912,86801243.5346288,1,191486,6287,AZHUTHA,511,Idukki,191486
189350,ANAVILASAM,32,596,05667,628081,KERALA,Idukki,Peerumade,Anavilasam,628081,556,32,221156,Ayyappancoil,5667,Kattappana,5981,,92.0,1,41807.529784059334,31803918.5533101,1,191482,6291,KATTAPPANA,511,Idukki,191482
188994,VATTIKUDI,32,596,,628071,KERALA,Idukki,Idukki,Vathikudy,628071,556,32,221154,Vathikudy,5942,Idukki,5980,,91.0,1,44391.74461715311,52931689.33213513,1,191124,6290,IDUKKI,511,Idukki,191124
189307,VIDURA,32,601,05690,628494,KERALA,Thiruvananthapuram,Nedumangad,Vithura,628494,565,32,221823,Vithura,5690,Vellanad,6080,,136.0,1,55182.949406203064,120521268.2600453,1,191439,6386,VELLANAD,520,Thiruvananthapuram,191439
189287,TENNUR,32,601,05690,628484,KERALA,Thiruvananthapuram,Nedumangad,Thennoor,628484,565,32,221806,Peringamala,5690,Vamanapuram,6078,,131.0,1,67942.59982384654,113669464.91428667,1,191419,6384,VAMANAPURAM,520,Thiruvananthapuram,191419
189413,KULATTUPUZHA,32,600,,628394,KERALA,Kollam,Punalur,Kulathupuzha,628394,559,32,221301,Kulathupuzha,5947,Anchal,5997,,121.0,1,127934.7232779707,440891333.2615425,1,191547,6307,ANCHAL,514,Kollam,191547
189412,ARIANKAVU,32,600,,628393,KERALA,Kollam,Punalur,Arienkavu,628393,559,32,221297,Ariencavu,5947,Anchal,5997,,121.0,1,82683.26903102112,159950486.67252767,1,191546,6307,ANCHAL,514,Kollam,191546
189358,PERIYAR,32,596,05667,628109,KERALA,Idukki,Peerumade,Periyar,628109,556,32,221132,Kumaly,5667,Azhutha,5977,,92.0,1,55565.98676979013,70526431.82375947,1,191492,6287,AZHUTHA,511,Idukki,191492
189576,CHAKKUPALLAM,32,596,05665,628082,KERALA,Idukki,Udumbanchola,Chakkupallam,628082,556,32,221157,Chakkupallam,5665,Kattappana,5981,,92.0,1,36755.50314056369,26562037.33911756,1,191710,6291,KATTAPPANA,511,Idukki,191710
189575,VANDANMEDU,32,596,05665,628078,KERALA,Idukki,Udumbanchola,Vandanmedu,628078,556,32,221162,Vandenmedu,5665,Kattappana,5981,,89.0,1,25662.310480442462,21422987.138910636,1,191709,6291,KATTAPPANA,511,Idukki,191709
189000,KATTAPPANA,32,596,,628079,KERALA,Idukki,Idukki,Kattappana,628079,556,32,0,,5942,Kattappana,5981,,91.0,1,59942.45177589349,80932317.00205512,1,191130,6291,KATTAPPANA,511,Idukki,191130
189572,PAMPADUMPARA,32,596,05665,628076,KERALA,Idukki,Udumbanchola,Pampadumpara,628076,556,32,221165,Pampadumpara,5665,Nedumkandom,5982,,89.0,1,27796.89822229209,37965348.194932655,1,191706,6292,NEDUMKANDOM,511,Idukki,191706
189571,KALKUNTAL,32,596,05665,628074,KERALA,Idukki,Udumbanchola,Kalkoonthal,628074,556,32,221164,Nedumkandam,5665,Nedumkandom,5982,,89.0,1,43985.24976392069,58601544.5701553,1,191705,6292,NEDUMKANDOM,511,Idukki,191705
581055,MILAPARA,32,596,05667,628111,KERALA,Idukki,Peerumade,Mlappara,628111,556,32,221132,Kumaly,5667,Azhutha,5977,,92.0,5,263215.44903433614,586998672.7891649,4,587368,6287,AZHUTHA,511,Idukki,587368
189351,KUMILY,32,596,05667,628110,KERALA,Idukki,Peerumade,Kumily,628110,556,32,221132,Kumaly,5667,Azhutha,5977,,92.0,1,173205.79448976705,196530375.09961233,1,191483,6287,AZHUTHA,511,Idukki,191483
390722,RF,33,624,05845,641144,TAMIL NADU,Theni,Uthamapalayam,Melagudalur North,641144,588,33,229074,Kullappagoundanpatti,5845,Kambam,6342,,198.0,1,34250.647682523435,21496836.937314823,1,396005,6647,CUMBUM,542,Theni,396005
390955,KOMBAI RESERVED FOREST,33,624,05845,641139,TAMIL NADU,Theni,Uthamapalayam,Suranganur RF,641139,588,33,229074,Kullappagoundanpatti,5845,Kambam,6342,,198.0,1,50165.505624854006,24685942.886059616,1,396239,6647,CUMBUM,542,Theni,396239
189574,ANAKKARA,32,596,05665,628083,KERALA,Idukki,Udumbanchola,Anakkara,628083,556,32,221157,Chakkupallam,5665,Kattappana,5981,,89.0,1,30365.119136499612,39125497.2770242,1,191708,6291,KATTAPPANA,511,Idukki,191708
189573,KARUNAPURAM,32,596,05665,628077,KERALA,Idukki,Udumbanchola,Karunapuram,628077,556,32,221163,Karunapuram,5665,Nedumkandom,5982,,89.0,1,38510.37423990146,55365472.0658361,1,191707,6292,NEDUMKANDOM,511,Idukki,191707
189570,NEDUMKANDAM,32,596,05665,628075,KERALA,Idukki,Udumbanchola,Parathodu,628075,556,32,221164,Nedumkandam,5665,Nedumkandom,5982,,89.0,1,62249.59742253417,59518671.91592016,1,191704,6292,NEDUMKANDOM,511,Idukki,191704
189578,CHATURANGANPARA,32,596,05665,628069,KERALA,Idukki,Udumbanchola,Chathurangapara,628069,556,32,221168,Senapathy,5665,Nedumkandom,5982,,89.0,1,34657.955359680134,30327661.45450805,1,191712,6292,NEDUMKANDOM,511,Idukki,191712
189564,SANTTANPARA,32,596,05665,628068,KERALA,Idukki,Udumbanchola,Santhanpara,628068,556,32,221141,Santhanpara,5665,Devikulam,5978,,89.0,1,33659.956091997556,36578362.33061542,1,191698,6288,DEVIKULAM,511,Idukki,191698
189577,UDUMBANCHOLA,32,596,05665,628070,KERALA,Idukki,Udumbanchola,Udumbanchola,628070,556,32,221168,Senapathy,5665,Nedumkandom,5982,,89.0,1,35879.43272154638,41096318.998292,1,191711,6292,NEDUMKANDOM,511,Idukki,191711
189568,GANDHIPARA,32,596,05665,628067,KERALA,Idukki,Udumbanchola,Kanthippara,628067,556,32,221168,Senapathy,5665,Nedumkandom,5982,,89.0,1,31118.5674654182,28321130.05954229,1,191702,6292,NEDUMKANDOM,511,Idukki,191702
189569,RAJAKUMARI,32,596,05665,628066,KERALA,Idukki,Udumbanchola,Rajakumari,628066,556,32,221167,Rajakumari,5665,Nedumkandom,5982,,89.0,1,44415.00282877586,42236933.74225628,1,191703,6292,NEDUMKANDOM,511,Idukki,191703
189566,BAISON VALLEY,32,596,05665,628063,KERALA,Idukki,Udumbanchola,Baisonvally,628063,556,32,221125,Bisonvalley,5665,Adimaly,5976,,88.0,1,36709.71893842368,48924735.6345871,1,191700,6286,ADIMALY,511,Idukki,191700
188959,KANNAN DEVAN HILLS,32,596,05664,628054,KERALA,Idukki,Devikulam,Kannan Devan Hills,628054,556,32,238327,Devikulam,5664,Devikulam,5978,,88.0,1,149125.1437099851,496052263.78432286,1,191089,6288,DEVIKULAM,511,Idukki,191089
389635,VELLAKALTERI  RF,33,790,,642774,TAMIL NADU,Tenkasi,Kadayanallur,Kadayanallur Upper Slopes,642774,733,33,230550,Thirikoodapuram,6639,Kadaiyanallur,6387,,221.0,1,40281.002476876034,34789116.09235653,1,394913,6692,KADAYANALLUR,296956,Tenkasi,394913
389695,K  A  D  A  I  Y  A  N  A  L,33,790,,642773,TAMIL NADU,Tenkasi,Kadayanallur,Vairavankulam R.F.,642773,733,33,230538,Boganallur,6639,Kadaiyanallur,6387,,221.0,1,34263.538396476004,26802277.98548989,1,394973,6692,KADAYANALLUR,296956,Tenkasi,394973
389715,KRISHNAPURAM RESERVED FOREST,33,790,,642772,TAMIL NADU,Tenkasi,Kadayanallur,Krishnapuram R.F.,642772,733,33,230538,Boganallur,6639,Kadaiyanallur,6387,,221.0,1,40691.728850433225,43865569.77973647,1,394994,6692,KADAYANALLUR,296956,Tenkasi,394994
390133,SIVAGIRI RESERVED FOREST,33,790,05870,642638,TAMIL NADU,Tenkasi,Sivagiri,Sivagiri Reserve Forest,642638,733,33,230907,Thirumalapuram,5870,Vasudevanallur,6402,,220.0,1,109835.22779119475,187793041.60570017,1,395413,6707,VASUDEVANALLUR,296956,Tenkasi,395413
390927,RF,33,624,05845,641141,TAMIL NADU,Theni,Uthamapalayam,Suruli RF .,641141,588,33,229076,Surulipatti,5845,Kambam,6342,,198.0,1,85500.65895858678,135341102.90164524,1,396211,6647,CUMBUM,542,Theni,396211
390339,IDUKKI,33,625,05847,641207,TAMIL NADU,Virudhunagar,Rajapalayam,Settur RF,641207,597,33,234132,Dhalavoipuram,5847,Rajapalaiyam,6478,,202.0,1,45024.54872515282,73301795.03488176,1,395620,6783,RAJAPALAYAM,551,Virudhunagar,395620
390717,SRIVILLIPUTTUR,33,625,05848,641260,TAMIL NADU,Virudhunagar,Srivilliputhur,Khansabpuram(Khansapuram RF),641260,597,33,234448,Khansapuram,5848,Watrap,6485,,203.0,1,129845.7244599903,187444888.55008456,1,396000,6790,WATRAP,551,Virudhunagar,396000
391284,ANDIPATTI,33,624,05846,641167,TAMIL NADU,Theni,Andipatti,Megamalai,641167,588,33,229061,Megamalai,5846,Kadamalaikundru Myladumparai,6341,,198.0,1,166469.45785175983,328395087.99864906,1,396569,6646,K MYLADUMPARAI,542,Theni,396569
189537,TIRUVALLAM,32,601,05691,803312,KERALA,Thiruvananthapuram,Thiruvananthapuram,Sreekaryam (CT),803312,565,32,0,,5691,Pothencode,6071,,0.0,1,22394.317723031232,11555002.659279265,1,191671,6378,POTHENCODE,520,Thiruvananthapuram,191671
